cluster_id,product_idx,supermarket,names,unit_value,unit_type,match_type,avg_pairwise_score,cluster_size,verdict,confidence,reason
5403,52376,Tesco,Tesco Cheese Balls Snacks 150G,150.0,g,own_brand,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
5431,9664,ASDA,Properchips Barbecue Lentil Chips Sharing Bag,85.1,g,branded,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
5431,17058,Morrisons,Properchips Barbecue Lentil Chips,85.2,g,branded,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
5431,32934,Sains,Properchips Barbecue Lentil Chips 85g,85.0,g,branded,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
5549,9918,ASDA,Linda McCartney's Vegemince,500.0,g,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
5549,26321,Morrisons,Linda McCartney Mince,500.0,g,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
5549,41915,Sains,Linda Mccartney Vegetarian Mince 500g,500.0,g,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
5549,61088,Tesco,Linda Mccartneys Vegemince 500G,500.0,g,unbranded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
6170,11037,ASDA,Cadbury 5 Chocolate Mint Mini Rolls,,,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
6170,25940,Morrisons,Cadbury Mint Mini Rolls,,,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
6170,47085,Sains,Cadbury Chocolate Mini Rolls Cakes x5,,,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
6170,50954,Tesco,Cadbury Mini Rolls Chocolate Mint 5 Pack,,,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
6179,11097,ASDA,Pepsi Max Cans,2666.7,ml,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
6179,27876,Morrisons,Pepsi Max No Caffeine No Sugar Cola Cans,2678.6,ml,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
6179,39623,Sains,Pepsi Max Lime No Sugar Cola Cans 8x330ml,2640.0,ml,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
6179,49667,Tesco,Pepsi Max No Sugar Cola Cans 8x330ml,2640.0,ml,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
6195,11114,ASDA,Coca-Cola Zero Sugar Mini Can,150.0,ml,branded,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
6195,39435,Sains,Coca-Cola Zero Sugar 150ml,150.0,ml,branded,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
6195,50995,Tesco,Coca Cola Zero Sugar 150Ml,150.0,ml,branded,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
6354,11391,ASDA,Lucozade Energy Orange Bottles,3000.0,ml,branded,0.0,2,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
6354,54406,Tesco,Lucozade Energy Orange 8 Pack 380Ml,380.0,ml,branded,0.0,2,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
6401,11465,ASDA,Patak's Balti Cooking Sauce,450.0,g,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
6401,20915,Morrisons,Patak's Balti Sauce,450.0,g,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
6401,31912,Sains,Patak's Korma Curry Sauce 450g,450.0,g,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
6401,51434,Tesco,Pataks Medium Balti Sauce 450G,450.0,g,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
6584,11721,ASDA,ASDA 12 Crunchy Taco Shells,160.0,g,own_brand,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
6584,33486,Sains,Sainsbury's Crunchy Taco Shells x12 150g,150.0,g,own_brand,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
6584,54815,Tesco,Tesco 12 Crunchy Taco Shells 150G,150.0,g,own_brand,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
6776,12051,ASDA,ASDA Meal For One Chicken & Bacon Pasta Bake 400g,400.0,g,own_brand,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
6776,18859,Morrisons,Morrisons Chicken & Bacon Pasta,300.0,g,own_brand,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
6776,44061,Sains,Sainsbury's Chicken & Bacon Tortelloni 300g,300.0,g,own_brand,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
6776,62470,Tesco,Tesco Chicken & Bacon Pasta 300G,300.0,g,own_brand,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
6779,12054,ASDA,ASDA Meal For One Macaroni Cheese 400g,400.0,g,own_brand,0.0,2,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
6779,58383,Tesco,Tesco Macaroni Cheese In Sauce 385G,385.0,g,own_brand,0.0,2,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
6844,12219,ASDA,Bistro by ASDA Melt in the Middle Belgian Chocolate Puddings 2 x 155g (310g),310.0,g,own_brand,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
6844,44604,Sains,Sainsbury's Melting Middle Chocolate Puddings 2x135g,270.0,g,own_brand,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
6844,54460,Tesco,Tesco Finest 2 Belgian Chocolate Melt in Middle Puddings 270g,270.0,g,own_brand,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
7140,12705,ASDA,Mallow & Marsh Raspberry Marshmallows Coated in 70% Dark Chocolate,100.0,g,unbranded,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
7140,35342,Sains,Mallow & Marsh Raspberry Marshmallows Coated in 70% Dark Chocolate 100g,100.0,g,unbranded,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
7140,58244,Tesco,Mallow & Marsh Raspberry Marshmallow Coat Dark Chocolate 100G,100.0,g,unbranded,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
7168,12748,ASDA,Milkybar Gold Caramel Flavour White Chocolate Sharing Bar,84.9,g,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
7168,27356,Morrisons,Milkybar White Chocolate Sharing Bar,90.0,g,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
7168,47437,Sains,Milkybar Bunny White Chocolate Easter Hollow Figure 88g,88.0,g,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
7168,55225,Tesco,Milkybar White Chocolate Sharing Bar 90g,90.0,g,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
7497,13340,ASDA,19 Crimes Red Wine,750.0,ml,unbranded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
7497,24407,Morrisons,19 Crimes The Uprising Red Wine,750.0,ml,unbranded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
7497,38710,Sains,19 Crimes Red Wine 75cl,750.0,ml,unbranded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
7497,62143,Tesco,19 Crimes Red Wine 75Cl,750.0,ml,unbranded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
7520,13367,ASDA,Burdizzo Chianti Riserva,750.0,ml,unbranded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
7520,25621,Morrisons,Piccini Collezione Oro Chianti Riserva,750.0,ml,unbranded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
7520,39551,Sains,Piccini Chianti Riserva 75cl,750.0,ml,unbranded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
7520,61907,Tesco,Piccini Chianti Riserva 75Cl,750.0,ml,unbranded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
7683,13734,ASDA,Grace Chicken Vienna Sausage,200.0,g,branded,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
7683,23624,Morrisons,Grace Halal Chicken Vienna Sausages (200g),200.0,g,branded,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
7683,36510,Sains,Grace Chicken Vienna Sausages 200g (120g*),200.0,g,branded,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
7777,13927,ASDA,Dunn's River Fish Seasoning,100.0,g,unbranded,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
7777,35207,Sains,Dunn's River Caribbean Seasoning 100g,100.0,g,unbranded,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
7777,49449,Tesco,Dunns River Caribbean Fish Seasoning 100G,100.0,g,unbranded,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
7866,14173,ASDA,Meiji Hello Panda Biscuits with Chocolate Flavoured Filling,50.0,g,unbranded,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
7866,18125,Morrisons,Hello Panda Chocolate Biscuits,50.0,g,unbranded,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
7866,63758,Tesco,Hello Panda Chocolate Biscuits 50G,50.0,g,unbranded,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
7906,14263,ASDA,Ramona's Jalapeño Heavenly Houmous 500g,500.0,g,unbranded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
7906,19903,Morrisons,Ramona's Jalapeno Houmous,500.0,g,unbranded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
7906,42185,Sains,Ramona's Heavenly Jalapeno Houmous 500g,500.0,g,unbranded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
7906,52542,Tesco,Ramona's Heavenly Houmous Jalapeno 500G,500.0,g,unbranded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
8310,15307,ASDA,ASDA Extra Special 2 Lightly Dusted Haddock Fillets,260.0,g,own_brand,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
8310,18343,Morrisons,Morrisons Market St 2 Battered Haddock Fillets,300.0,g,own_brand,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
8310,41936,Sains,Sainsbury's Lightly Dusted MSC Haddock Fillets x2 255g,255.0,g,own_brand,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
8310,57316,Tesco,Tesco Lightly Dusted Haddock Fillets 255G,255.0,g,own_brand,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
8362,15448,ASDA,NOMO Choc Fudge Bunny 30g,30.0,g,branded,0.0,2,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
8362,49020,Sains,Nomo Choc Fudge Bunny 30g,30.0,g,branded,0.0,2,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
8443,15626,ASDA,Emmi Caffè Latte Popcorn Flavour,228.6,ml,unbranded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
8443,29144,Morrisons,Emmi Caffe Latte Popcorn,230.2,ml,unbranded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
8443,38797,Sains,Emmi Caffe Latte Skinny Iced Coffee 230ml,230.0,ml,unbranded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
8443,53043,Tesco,Emmi Caffe Latte Skinny 230Ml,230.0,ml,unbranded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
8788,16370,ASDA,Niru Faluda Drink,300.0,ml,unbranded,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
8788,38208,Sains,Niru Faluda Drink 290ml,290.0,ml,unbranded,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
8788,51298,Tesco,Niru Faluda Drink 290Ml,290.0,ml,unbranded,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
8993,16992,ASDA,HECK Simply Chicken Chipolatas,340.0,g,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
8993,29429,Morrisons,Heck Sweet Chilli Chicken Chipolatas,340.0,g,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
8993,47855,Sains,Heck Simply Chicken Chipolatas x10 340g,340.0,g,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
8993,62120,Tesco,Heck Simply Chicken Chipolatas 340G,340.0,g,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
9083,10968,ASDA,ASDA Free From 5 Lemon Cake Slices,150.0,g,own_brand,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
9083,17360,Morrisons,Morrisons Free From 4 Lemon Cake Slices,80.0,g,own_brand,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
9083,51643,Tesco,Tesco Free From 5 Lemon Slices,,,own_brand,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
9155,14093,ASDA,Mlekovita Sour Cream,400.0,g,unbranded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
9155,17696,Morrisons,Piatnica Smietana Soured Cream,400.0,g,unbranded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
9155,35194,Sains,Piatnica Soured Cream 400g,400.0,g,unbranded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
9155,50756,Tesco,Mlekovita 18% Fat Sour Cream 400G,400.0,g,unbranded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
9516,19484,Morrisons,Cravendale Fresher for Longer Skimmed Milk,1000.0,ml,branded,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
9516,38646,Sains,Cravendale Filtered Fresh Skimmed Milk Fresher for Longer 1L,1000.0,ml,branded,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
9516,55122,Tesco,Cravendale Semi Skimmed Milk 1 Litre,1000.0,ml,branded,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
9663,2000,ASDA,Innocent Smoothie Guavas Pineapples & Apples,750.0,ml,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
9663,20162,Morrisons,Innocent Smoothie Strawberrie…,750.0,ml,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
9663,39420,Sains,Innocent Smoothie Blueberries Peaches & Apples 750ml,750.0,ml,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
9663,51404,Tesco,innocent Smoothie Guavas Pineapples & Apples 750ml,750.0,ml,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
9772,20640,Morrisons,Scott's Porage Old Fashioned Porridge Oats,1000.0,g,unbranded,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
9772,33068,Sains,Scott's Porage Old Fashioned Porridge Oats 1kg,1000.0,g,unbranded,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
9772,50435,Tesco,Scott's Porage Old Fashioned Porridge Oats 1kg,1000.0,g,unbranded,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
9797,8901,ASDA,Colman's Chicken Chasseur Recipe Mix,42.9,g,branded,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
9797,20773,Morrisons,Colman's Chicken Chasseur Recipe Mix,42.9,g,branded,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
9797,37194,Sains,Colman's Recipe Mix Chicken Chasseur 43g,43.0,g,branded,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
9823,20877,Morrisons,Morrisons The Best Radiatori,500.0,g,own_brand,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
9823,35394,Sains,"Sainsbury's Mezzi Rigatoni, Taste the Difference 500g",500.0,g,own_brand,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
9823,59372,Tesco,Tesco Finest Rigatoni 500G 500G,500.0,g,own_brand,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
10161,22250,Morrisons,Morrisons Sesame Seeds,100.0,g,own_brand,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
10161,32400,Sains,Sainsbury's Sesame Seeds 100g,100.0,g,own_brand,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
10161,56665,Tesco,Tesco Sesame Seeds 100G,100.0,g,own_brand,0.0,3,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
11067,10358,ASDA,The BAKERY at ASDA 6 Soft White Rolls,,,own_brand,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
11067,25979,Morrisons,Morrisons Soft White Rolls,,,own_brand,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
11067,46514,Sains,Sainsbury's Scottish White Morning Rolls x6,,,own_brand,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
11067,57160,Tesco,Tesco Soft White Rolls 6 Pack,,,own_brand,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
11264,5517,ASDA,Birds Eye 4 Battered Cod Fish Fillets,450.0,g,branded,0.0,4,ERROR,0.0,"""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted"""
