ensemble_cluster_id,cluster_size,min_cos,min_jac,size_ratio,n_brands,n_cats,confidence_score,likely_good
3786,4,0.9104491870349399,0.8333333333333334,1.0,1,1,1.0,True
3787,2,0.529621791542338,0.42857142857142855,1.0,1,1,0.7710283868514782,True
3788,3,0.7888531111357779,0.6666666666666666,1.0147058823529411,1,1,0.9813338730264445,True
3789,3,0.5133555260212588,0.5,1.0,0,1,0.793819034961492,True
3790,2,0.7002467281663804,0.5,1.0,0,1,0.8739152644522583,True
3791,2,0.8765833914988646,1.0,1.0,1,1,1.0,True
3792,3,0.7042279785758918,0.6666666666666666,1.0,1,1,0.9450659590722077,True
3793,2,0.9489800111149095,1.0,1.0,1,1,1.0,True
3794,2,0.978832141254366,1.0,1.0,1,1,1.0,True
3796,3,0.9562492478804687,1.0,1.0,1,1,1.0,True
3798,2,0.28103294190403416,0.4,1.0,0,1,0.6525855465303004,False
3800,2,0.7270351377280607,0.42857142857142855,1.0,1,1,0.8556341066453594,True
3801,2,0.7812558998307725,0.8333333333333334,1.0,1,1,0.9919668142131881,True
3802,3,0.8908759387376117,0.8571428571428571,1.0160427807486632,0,1,1.0,True
3803,2,0.9999999999999996,1.0,1.0,0,1,1.0,True
3804,3,0.922044640598211,1.0,1.0160427807486632,0,1,1.0,True
3805,4,0.9381705404580704,1.0,1.0,1,1,1.0,True
3806,2,0.6214000127614927,0.6666666666666666,1.026470588235294,1,1,0.9095682594374652,True
3807,2,0.7623833632528071,0.7142857142857143,1.0,1,1,0.983878584251203,True
3808,2,0.8093677084102024,1.0,1.0160427807486632,0,1,1.0,True
3810,3,0.9595095365630996,1.0,1.0,1,1,1.0,True
3811,3,0.8477824958328161,0.8571428571428571,1.0340909090909092,1,1,1.0,True
3812,4,0.8856901132487679,1.0,1.025,1,1,1.0,True
3813,2,0.9634616644009907,1.0,1.0,1,1,1.0,True
3816,3,0.832639226883395,1.0,1.011111111111111,0,1,1.0,True
3817,2,0.9999999999999997,1.0,1.0,1,1,1.0,True
3818,3,0.6784619257337974,0.5,1.0,0,1,0.8645789205525798,True
3819,3,0.702208189407087,0.6666666666666666,1.0,0,1,0.9442003351427198,True
3820,3,0.7816807639724421,0.8,1.0,1,1,0.9921488988453324,True
3821,3,0.7125775584222053,0.6666666666666666,1.0,0,1,0.9486443504349134,True
3822,2,0.9485202250610774,0.8333333333333334,1.0,1,1,1.0,True
3823,4,0.7730748431659988,0.8,1.0,1,1,0.9884606470711423,True
3824,3,0.8992701357512718,1.0,1.0,1,1,1.0,True
3825,3,0.9568142599221073,1.0,1.0714285714285714,1,1,1.0,True
3826,4,0.9035428778449056,1.0,1.0333333333333334,1,1,1.0,True
3827,4,0.9014580453685843,1.0,1.01875,1,1,1.0,True
3828,3,0.9446334050561457,1.0,1.024229074889868,1,1,1.0,True
3829,4,0.9575832938763099,1.0,1.0,1,1,1.0,True
3830,2,0.9999999999999992,1.0,1.0666666666666667,1,1,1.0,True
3831,2,0.9454340177181082,0.8,1.0,1,1,1.0,True
3832,4,0.5203198801326909,0.2,1.1111111111111112,0,1,0.5918037581521056,False
3833,4,0.9217373732346079,1.0,1.1,1,1,1.0,True
3834,3,0.77352426601577,1.0,1.0,0,1,0.9886532568639015,True
3835,3,0.92429016783476,0.75,1.0,1,1,1.0,True
3836,3,0.5785662759581914,0.3333333333333333,1.0,0,1,0.7523220547757328,True
3837,3,0.8988409830697598,0.75,1.0,1,1,1.0,True
3838,3,0.662977143673458,0.5,1.0,1,1,0.8579425853838629,True
3839,2,0.9039749577803242,1.0,1.0075566750629723,0,1,1.0,True
3841,4,0.925172853896541,1.0,1.0,1,1,1.0,True
3842,2,0.8685010072323905,0.8,1.0,0,1,1.0,True
3843,4,0.5783096725348996,0.5,1.1111111111111112,0,1,0.7416565263244808,True
3845,4,0.585703179940813,0.3333333333333333,1.0017574692442883,2,1,0.6503807279111422,False
3846,4,0.7128488363449046,0.6666666666666666,1.0555555555555556,0,1,0.9487606124017844,True
3847,3,0.9230571247600704,1.0,1.011764705882353,1,1,1.0,True
3849,4,0.9157010886764958,1.0,1.0238095238095237,1,1,1.0,True
3850,2,0.9095283435534223,1.0,1.0232558139534884,1,1,1.0,True
3851,4,0.6937635071086693,0.6,1.0188679245283019,1,1,0.9128034078084772,True
3852,2,0.7945929147352149,1.0,1.032258064516129,1,1,0.9976826777436636,True
3854,4,0.8807219294506183,1.0,1.154,1,1,0.92,True
3855,3,0.37575371370297034,0.25,1.148936170212766,0,1,0.5506801630155587,False
3856,2,0.9858081365984263,1.0,1.0,1,1,1.0,True
3857,2,0.5386402059998695,0.6666666666666666,1.0526315789473684,0,1,0.8740997708253408,True
3858,2,0.9831324191000727,1.0,1.0,1,1,1.0,True
3859,2,0.764245067958244,1.0,1.0909090909090908,1,1,0.9846764576963902,True
3860,2,0.8274934520961654,1.0,1.011111111111111,1,1,1.0,True
3861,2,0.8697305908506838,1.0,1.0016666666666667,1,1,1.0,True
3863,2,0.8697881888601235,1.0,1.037037037037037,0,1,1.0,True
3866,3,0.9358577539819595,0.8333333333333334,1.125,1,1,0.92,True
3867,3,0.8099211429208419,1.0,1.0083333333333333,1,1,1.0,True
3868,3,0.8136448531460968,0.5,1.0,1,1,0.9166666666666667,True
3869,4,0.9033540493811265,1.0,1.0,1,1,1.0,True
3870,2,0.9266282204092665,1.0,1.0,1,1,1.0,True
3871,3,0.5380826798527946,0.4,1.0898876404494382,0,1,0.762749719936912,True
3872,2,0.8721737826988973,1.0,1.0073529411764706,1,1,1.0,True
3873,2,1.0000000000000002,1.0,1.0,1,1,1.0,True
3875,4,0.8884385485421972,1.0,1.0333333333333334,1,1,1.0,True
3876,3,0.9317319853976411,1.0,1.0,1,1,1.0,True
3877,4,0.8609548152136111,1.0,1.0285714285714285,1,1,1.0,True
3878,3,0.7685285323738442,0.6666666666666666,1.1363636363636365,0,1,0.8926233392713301,True
3879,3,0.7210097581156935,1.0,1.09375,0,1,0.96614703919244,True
3880,4,0.7615080734567378,0.75,1.0,1,1,0.9835034600528876,True
3881,2,0.8261945588254931,1.0,1.0235294117647058,1,1,1.0,True
3882,3,0.7305511779835052,1.0,1.0,0,1,0.9702362191357878,True
3883,2,0.5740133318231067,0.6666666666666666,1.009090909090909,0,1,0.8892596818924425,True
3884,3,0.24363427757635442,0.4,1.0714285714285714,0,1,0.6365575475327233,False
3885,4,0.9616940860541338,1.0,1.0,1,1,1.0,True
3886,4,0.45878483602818015,0.6666666666666666,1.0344827586206897,0,1,0.839876040837474,True
3889,3,0.7322608368988847,0.6666666666666666,1.08,0,1,0.9570800412106331,True
3890,2,0.8369292626434456,0.8,1.0,0,1,1.0,True
3891,2,0.9999999999999998,1.0,1.0,1,1,1.0,True
3892,2,0.9013698954836834,1.0,1.0238095238095237,1,1,1.0,True
3893,4,0.5610196632131862,0.6,1.0105263157894737,1,1,0.8559131889961274,True
3894,4,0.782515375287159,1.0,1.0555555555555556,1,1,0.9925065894087823,True
3895,2,0.9314537083500243,1.0,1.0,1,1,1.0,True
3896,2,0.9230752456889715,1.0,1.0133333333333334,1,1,1.0,True
3897,2,0.9179763609648056,1.0,1.0,1,1,1.0,True
3898,3,0.8350599274492535,0.75,1.0,1,2,0.9500000000000001,False
3899,4,0.5862162372335742,0.75,1.0333333333333334,1,1,0.9083783873858176,True
3900,4,0.7127058407758142,0.75,1.0303030303030303,1,1,0.9625882174753488,True
3901,2,0.5357421438522554,0.6666666666666666,1.08,0,1,0.8728577441906491,True
3902,4,0.49355264254707576,0.6,1.0333333333333334,1,1,0.8269987515677943,True
3903,2,0.999999999999999,1.0,1.0,0,1,1.0,True
3904,2,0.9565144177945424,1.0,1.0,1,1,1.0,True
3905,2,0.902872849133297,1.0,1.0,1,1,1.0,True
3906,2,0.9313016063011036,1.0,1.0185185185185186,1,1,1.0,True
3907,3,0.745456600928698,1.0,1.0,0,1,0.9766242575408706,True
3909,3,0.6084695169373999,1.0,1.1,0,1,0.9179155072588857,True
3910,3,0.7800506980689308,0.8,1.0,1,1,0.9914502991723988,True
3911,4,0.5404646096627622,0.6,1.0625,1,1,0.84710388033166,True
3912,3,0.422895776212909,0.6,1.0375,0,1,0.7967172374245801,True
3913,4,0.9001446908463321,1.0,1.0333333333333334,1,1,1.0,True
3914,4,0.33364685516762327,0.5,1.1363636363636365,0,1,0.6368010331670766,False
3915,2,0.7242231976866784,0.8,1.0135135135135136,1,1,0.9675242275800051,True
3916,3,0.7635024057308758,0.6666666666666666,1.0135135135135136,2,1,0.8654692849957721,False
3917,2,0.9624260792180352,1.0,1.0,1,1,1.0,True
3919,2,0.914666708561443,1.0,1.0133333333333334,1,1,1.0,True
3920,2,0.9187166586363387,1.0,1.0133333333333334,1,1,1.0,True
3921,4,0.912644544759247,1.0,1.0294117647058822,1,1,1.0,True
3922,4,0.8817309816722777,1.0,1.1398963730569949,0,1,0.92,True
3923,3,0.735947877750694,0.6666666666666666,1.125,0,1,0.8786602015756942,True
3924,3,0.6034877927037359,0.6666666666666666,1.1111111111111112,0,1,0.8218915936984265,True
3925,2,0.9468056817704545,1.0,1.0666666666666667,0,1,1.0,True
3926,4,0.41057673020990765,0.42857142857142855,1.02,0,1,0.7200090748518652,True
3927,2,1.000000000000001,1.0,1.0285714285714285,0,1,1.0,True
3928,3,0.7338554924176106,0.6666666666666666,1.06,0,1,0.9577634650043727,True
3929,3,0.5735485581407715,1.0,1.0185185185185186,1,1,0.9029493820603307,True
3931,3,0.8323549254890874,0.8,1.0,1,1,1.0,True
3932,2,1.0,1.0,1.0,1,1,1.0,True
3933,2,0.889949891036886,1.0,1.0,1,1,1.0,True
3934,2,0.9257618035078573,1.0,1.002313030069391,0,1,1.0,True
3935,3,0.680923318926025,0.6,1.06,0,1,0.9073004700159155,True
3936,3,0.8917164414169841,1.0,1.0017361111111112,1,1,1.0,True
3937,2,0.9736083840655642,1.0,1.0,0,1,1.0,True
3938,2,1.0000000000000004,1.0,1.0,1,1,1.0,True
3939,2,0.8964474736999055,1.0,1.0,1,1,1.0,True
3940,2,0.2981706933794435,0.5,1.0285714285714285,0,1,0.7015969638292853,False
3941,2,0.8868054002637017,1.0,1.0006253908692933,0,1,1.0,True
3942,2,0.8265672116736794,1.0,1.0,1,1,1.0,True
3943,4,0.4864770759991812,0.3333333333333333,1.024229074889868,1,1,0.7128552547932999,True
3944,3,0.8113788864110949,1.0,1.0,1,1,1.0,True
3945,4,0.7877715705196107,1.0,1.0,1,1,0.9947592445084046,True
3946,2,0.8437791130895527,1.0,1.0006253908692933,0,1,1.0,True
3948,2,0.8666672747445621,1.0,1.0016666666666667,1,1,1.0,True
3951,2,0.9390823066483884,1.0,1.0188679245283019,1,1,1.0,True
3953,3,0.6958735212196473,0.5,1.040061633281972,1,1,0.8720410329036584,True
3954,3,0.7224423118306067,0.6,1.1420000000000001,1,1,0.8450943241178791,True
3955,3,0.7044474121772213,0.7142857142857143,1.112,1,1,0.8790488909330948,True
3956,4,0.9175967070810506,1.0,1.0,1,1,1.0,True
3957,3,0.7342058072720844,0.7142857142857143,1.112,1,1,0.8918024888308934,True
3959,4,0.7580105727134233,1.0,1.018181818181818,1,1,0.9820045311628958,True
3960,2,0.9383955648573737,1.0,1.0,1,1,1.0,True
3961,3,0.5909255708372223,0.5,1.16,0,1,0.7470633398826191,True
3962,3,0.5506505509080902,0.3333333333333333,1.0340909090909092,0,1,0.7403581726114037,True
3963,3,0.8629539132993157,0.75,1.0,1,1,1.0,True
3964,4,0.9179452579686371,1.0,1.0222222222222221,1,1,1.0,True
3965,3,0.44665208112112453,0.5,1.0,0,1,0.7652318442900058,True
3966,2,0.7006001128600643,0.5,1.0,0,1,0.8740667150352657,True
3967,4,0.7324573030149775,1.0,1.018181818181818,1,1,0.9710531298635618,True
3968,2,0.7395408386240876,0.6666666666666666,1.1375,0,1,0.8802000419500058,True
3969,4,0.9236221736443234,1.0,1.0222222222222221,1,1,1.0,True
3970,4,0.9363887716905753,1.0,1.0,1,1,1.0,True
3971,2,0.2784980609667299,0.2857142857142857,1.1346666666666665,0,1,0.5238801213666937,False
3972,4,0.6950625258873491,1.0,1.0142857142857142,1,1,0.9550267968088639,True
3973,4,0.6845496212774529,0.75,1.1764705882352942,0,1,0.8705212662617655,True
3974,2,0.8022105259662066,0.75,1.0,0,2,0.9500000000000001,False
3975,4,0.9193808929235406,1.0,1.0222222222222221,1,1,1.0,True
3976,4,0.9245621105482363,1.0,1.0,1,1,1.0,True
3977,3,0.7214237186432468,0.6666666666666666,1.0311750599520384,0,1,0.952435561958217,True
3978,4,0.8112611870572276,1.0,1.0,1,1,1.0,True
3980,3,0.7134801523384762,0.75,1.125,0,1,0.8829200652879184,True
3981,4,0.8927840624435578,1.0,1.0,1,1,1.0,True
3982,4,0.8011197854062826,1.0,1.018181818181818,1,1,1.0,True
3983,3,0.7470578469353994,0.6666666666666666,1.125,0,1,0.8834216169405681,True
3984,2,0.7431875132905154,1.0,1.0,0,1,0.975651791410221,True
3985,3,0.7676999474410433,0.6666666666666666,1.011111111111111,0,1,0.9722682314429869,True
3986,3,0.7316682805567647,0.8,1.018181818181818,1,1,0.9707149773814705,True
3987,4,0.682270026545489,0.5,1.0521739130434782,0,1,0.8662109637575905,True
3988,2,0.4281206019537557,0.6666666666666666,1.0,0,1,0.8267342262341493,True
3989,4,0.6295426239927385,0.6,1.1494252873563218,0,1,0.8052801721873641,True
3990,3,0.45628875392600016,0.5,1.0,0,1,0.7693618469206667,True
3991,4,0.7661751329775762,0.75,1.1764705882352942,0,1,0.9055036284189613,True
3992,3,0.6925991594894111,0.5,1.1510791366906474,0,1,0.7906377350192715,True
3993,3,0.9409593793418114,1.0,1.0222222222222221,1,1,1.0,True
3994,2,1.0000000000000002,1.0,1.0,1,1,1.0,True
3996,3,0.3925850490539085,1.0,1.0142857142857142,0,1,0.8253935924516751,False
3997,4,0.7741301959028032,1.0,1.018181818181818,1,1,0.9889129411012014,True
3998,4,0.8064924829300987,1.0,1.0,1,1,1.0,True
3999,3,0.3669604269482852,0.6666666666666666,1.0227272727272727,0,1,0.8005227226603762,False
4000,2,0.7115040701782132,0.6,1.1666666666666667,0,1,0.8404065062668533,True
4001,3,0.698002275325965,0.8,1.018181818181818,1,1,0.9562866894254136,True
4002,4,0.6451483498696935,0.5,1.1366666666666667,0,1,0.7703016737536782,True
4003,3,0.8040715773192545,1.0,1.0,0,1,1.0,True
4004,4,0.2951548669808622,0.3333333333333333,1.0441176470588236,0,1,0.6308600223568774,False
4005,4,0.8932271145930428,1.0,1.1176470588235294,1,1,0.92,True
4006,2,0.6671475972264581,0.6666666666666666,1.1546762589928057,0,1,0.8491743670653075,True
4007,3,0.8989766587528191,0.75,1.0,1,1,1.0,True
4008,3,0.8669918398238673,1.0,1.0,1,1,1.0,True
4009,2,0.8577237143507536,1.0,1.0,0,1,1.0,True
4010,4,0.9188781587576832,1.0,1.0,1,1,1.0,True
4011,2,0.26682485162156805,0.2857142857142857,1.0666666666666667,0,1,0.5988773173616244,False
4012,4,0.9183163269940781,1.0,1.0222222222222221,1,1,1.0,True
4013,2,1.0,1.0,1.0,1,1,1.0,True
4014,2,0.34766157148615423,0.25,1.1666666666666667,0,1,0.5386406734940661,False
4015,2,0.7583209648473666,0.6666666666666666,1.074766355140187,0,1,0.9682486674742683,True
4016,3,0.34815539302245896,0.6666666666666666,1.0227272727272727,0,1,0.7924634224064506,False
4017,2,0.6662808853864695,0.75,1.1612500000000001,0,1,0.8626918080227726,True
4018,4,0.9307801353464317,1.0,1.0,1,1,1.0,True
4019,2,0.9063937160967283,0.75,1.0108527131782947,1,1,1.0,True
4020,2,0.6648542648245922,0.5,1.0,0,1,0.8587470658772063,True
4021,3,0.9439853445995151,1.0,1.0,1,1,1.0,True
4023,4,0.6628409542581915,0.5,1.0833333333333333,0,1,0.8578842184916059,True
4024,4,0.711321572789702,1.0,1.0227272727272727,1,1,0.9619949597670152,True
4025,2,0.889741576507166,1.0,1.0,0,1,1.0,True
4027,2,0.9689596750904226,1.0,1.0,0,1,1.0,True
4028,3,0.9542953084695065,1.0,1.0,1,1,1.0,True
4029,3,0.7876761874481285,1.0,1.018181818181818,1,1,0.9947183660491978,True
4030,2,0.9999999999999991,1.0,1.0,1,1,1.0,True
4031,3,0.8992313659545818,0.8,1.0038610038610039,1,1,1.0,True
4032,4,0.8862331381379218,1.0,1.001410437235543,1,1,1.0,True
4033,3,0.899521642482386,0.75,1.0,1,1,1.0,True
4034,2,0.8955164766482882,1.0,1.0,1,1,1.0,True
4035,3,0.7073963922787407,0.8,1.0,1,1,0.9603127395480318,True
4036,3,0.7188384197854656,0.5,1.0027027027027027,1,1,0.881883132289009,True
4037,3,0.8779973594148524,0.6666666666666666,1.0,0,1,0.9861111111111112,True
4038,3,0.9192432578266077,1.0,1.0027027027027027,1,1,1.0,True
4039,3,0.8645037927122697,0.75,1.0344827586206897,1,1,1.0,True
4040,3,0.9289909643836259,1.0,1.0526315789473684,1,1,1.0,True
4041,2,0.4985911746760955,0.2,1.027027027027027,0,1,0.6624914558135647,False
4042,2,1.0000000000000013,1.0,1.0,1,1,1.0,True
4044,2,0.861378772707223,0.6666666666666666,1.0,1,1,0.9861111111111112,True
4045,4,0.9791824892095992,1.0,1.0,0,1,1.0,True
4046,2,0.6900926126330926,0.75,1.0,0,1,0.9528968339856112,True
4047,3,0.8172958478521686,1.0,1.0013888888888889,1,1,1.0,True
4048,3,0.8349926962073667,0.75,1.0084033613445378,1,1,1.0,True
4049,2,0.9999999999999994,1.0,1.0108527131782947,1,1,1.0,True
4050,2,1.000000000000001,1.0,1.0,1,1,1.0,True
4051,2,0.8062708648014083,1.0,1.018181818181818,1,1,1.0,True
4052,2,1.0000000000000002,1.0,1.0,1,1,1.0,True
4053,3,0.8735018010942457,0.75,1.0083682008368202,1,1,1.0,True
4055,3,0.8209045283082426,1.0,1.0013888888888889,1,1,1.0,True
4056,2,0.9347722974536186,0.75,1.004201680672269,1,1,1.0,True
4058,3,0.913527765526994,1.0,1.0079575596816976,1,1,1.0,True
4059,2,0.9999999999999988,1.0,1.0869565217391304,1,1,1.0,True
4060,2,0.9442478996757642,1.0,1.0,1,1,1.0,True
4061,2,0.8471315356863898,1.0,1.0810810810810811,0,1,1.0,True
4062,2,0.6812640513884007,0.5,1.1428571428571428,0,1,0.7857798315474098,True
4064,3,0.9186337561323656,1.0,1.0079575596816976,1,1,1.0,True
4065,4,0.6719252513201098,0.4,1.0,1,1,0.8201108219943329,True
4066,3,0.5035337816790297,0.2,1.088235294117647,0,1,0.6646097159576794,False
4067,4,0.6614461898428686,0.4,1.0,1,1,0.8156197956469438,True
4068,3,0.7210264722547575,1.0,1.0,1,1,0.9661542023948961,True
4069,3,0.2902820776819884,0.25,1.0526315789473684,0,2,0.5440494618637094,False
4070,2,0.8141695915319866,1.0,1.001923076923077,1,1,1.0,True
4071,3,0.8728067342739474,0.75,1.0,1,1,1.0,True
4072,2,1.0000000000000007,1.0,1.002857142857143,1,1,1.0,True
4074,2,0.8987632662649162,1.0,1.0,1,1,1.0,True
4075,2,0.9340208051072545,0.8,1.0119904076738608,1,1,1.0,True
4076,3,0.420068512687653,0.3333333333333333,1.1555555555555554,0,1,0.6043944419455021,True
4079,2,0.9419190306586506,0.75,1.0,1,1,1.0,True
4080,3,0.8003326060005733,0.75,1.0222222222222221,1,1,1.0,True
4081,2,1.0000000000000002,1.0,1.0,1,1,1.0,True
4082,3,0.5975354468405781,0.5,1.1333333333333333,0,1,0.7498961438840573,True
4083,3,0.7818160577334733,0.4,1.010752688172043,1,1,0.8672068818857743,True
4084,3,0.7315058140253483,0.5,1.16,0,1,0.8073120155346731,True
4085,2,1.0000000000000002,1.0,1.002857142857143,1,1,1.0,True
4086,2,0.9304867525623322,0.75,1.0058997050147493,1,1,1.0,True
4087,3,0.5249357625647545,0.2,1.04,0,1,0.6737819934801329,False
4089,3,0.6487433945240376,1.0,1.0,0,1,0.9351757405103018,True
4090,2,0.9561540044349757,0.75,1.002849002849003,1,1,1.0,True
4091,2,1.0000000000000007,1.0,1.1069767441860465,1,1,0.92,True
4092,3,0.6534108299695839,0.5,1.0909090909090908,0,1,0.8538427366536312,True
4093,2,0.9415076693915002,0.75,1.0,1,1,1.0,True
4094,2,0.7740806747935205,0.8,1.0,1,1,0.9888917177686516,True
4095,3,0.6202330714032477,0.6666666666666666,1.1363636363636365,0,1,0.829068141712503,True
4096,2,0.9516583964238354,0.75,1.010752688172043,1,1,1.0,True
4097,3,0.7652491721018523,0.5,1.0,1,1,0.9017734547103178,True
4098,2,0.7724546766096214,0.6666666666666666,1.125,0,1,0.8943059725152346,True
4099,2,0.9475577588248674,1.0,1.0,1,1,1.0,True
4100,3,0.5210809627599543,0.2,1.075,0,1,0.6721299364209328,False
4101,2,0.8506772398412915,0.4,1.0,1,1,0.875,True
4102,2,0.7240029331237436,0.6666666666666666,1.0,1,1,0.9535409395927155,True
4103,3,0.9464186559599695,1.0,1.0,1,1,1.0,True
4104,3,0.8297847379968102,0.75,1.0038610038610039,1,1,1.0,True
4105,3,0.8169331283690482,0.5,1.0093896713615023,1,1,0.9166666666666667,True
4106,3,0.5358962145569358,0.3333333333333333,1.0,0,1,0.7340348856037662,True
4107,2,1.0000000000000007,1.0,1.042,1,1,1.0,True
4109,4,0.5144254936935729,0.3333333333333333,1.1666666666666667,0,1,0.6448331480908963,True
4110,3,0.7152796812872351,0.6,1.0,1,1,0.9220246253135769,True
4111,3,0.8690080427298867,0.6666666666666666,1.0,1,1,0.9861111111111112,True
4113,3,0.5780392603547634,0.6666666666666666,1.0804321728691477,0,1,0.8909850798345811,True
4114,2,0.41416560299663224,0.3333333333333333,1.0638297872340425,0,1,0.6818646235064931,True
4115,3,0.2626551669175987,0.3333333333333333,1.0833333333333333,0,1,0.6169315794726217,False
4116,2,0.5795605929141118,0.3333333333333333,1.0,0,1,0.7527481906139843,True
4117,3,0.5793240663574569,0.5,1.1666666666666667,0,1,0.7420912665341483,True
4118,3,0.7162465107638295,0.4,1.0,1,1,0.8391056474702128,True
4120,3,0.8672089385972201,0.75,1.015625,1,1,1.0,True
4121,3,0.8453732396172603,0.6666666666666666,1.0055555555555555,1,1,0.9861111111111112,True
4122,3,0.819175502015864,0.6666666666666666,1.0,1,1,0.9861111111111112,True
4123,3,0.9354259966780339,1.0,1.0,1,1,1.0,True
4124,3,0.8134938599830578,0.6666666666666666,1.0,1,1,0.9861111111111112,True
4125,2,0.9999999999999998,1.0,1.0,1,1,1.0,True
4126,2,0.2617491767069435,0.3333333333333333,1.0833333333333333,0,1,0.6165432979537694,False
4127,2,0.8930740505382874,0.875,1.0,1,1,1.0,True
4129,2,0.939204460439093,0.6666666666666666,1.0,1,1,0.9861111111111112,True
4130,3,0.895571894468084,0.75,1.0,1,1,1.0,True
4131,2,0.907421740642022,0.6666666666666666,1.0,1,1,0.9861111111111112,True
4132,2,0.6189595556876407,0.5,1.0638297872340425,0,1,0.8390779048185126,True
4133,2,1.0000000000000002,1.0,1.0,1,1,1.0,True
4136,2,0.8650662864034256,1.0,1.0,0,1,1.0,True
4137,3,0.590731682205848,0.3333333333333333,1.1333333333333333,0,1,0.6775358003104428,True
4138,2,0.7418691917543717,1.0,1.125,0,1,0.8950867964661594,True
4139,3,0.9129664426449382,1.0,1.0,1,1,1.0,True
4140,4,0.5692376130514007,0.6666666666666666,1.0,0,1,0.8872129452759971,True
4141,3,0.934370650045975,1.0,1.0,1,1,1.0,True
4142,4,0.6338756317576211,0.6,1.0,0,1,0.8871371755151709,True
4143,3,0.804684971446032,1.0,1.0,0,1,1.0,True
4144,3,0.9131720207944862,1.0,1.0285714285714285,1,1,1.0,True
4145,3,0.8959309931580153,1.0,1.0,1,1,1.0,True
4146,3,0.7713518830930282,0.6,1.053,0,1,0.946055568944631,True
4147,3,0.6369232415305994,0.6666666666666666,1.0434782608695652,0,1,0.9162210717670822,True
4148,4,0.7504918181759237,0.8,1.0,0,1,0.9787822077896815,True
4149,2,0.714773410387405,0.75,1.0,0,1,0.9634743187374593,True
4151,3,0.7039462979584684,0.4,1.0,2,1,0.7288341276964865,False
4152,3,0.4556482899799137,0.4,1.0,0,1,0.7274206957056772,True
4155,4,0.8162071696597911,1.0,1.0,1,1,1.0,True
4157,3,0.6713138223210602,0.6,1.1,0,1,0.9031821143280734,True
4158,4,0.5384000750151829,0.5,1.0,0,1,0.8045524131017452,True
4159,2,0.7528683565012978,0.75,1.0,0,1,0.9798007242148419,True
4160,3,0.7365692950808213,0.6666666666666666,1.0,0,1,0.958926523288606,True
4161,3,0.9083365203744488,1.0,1.0,1,1,1.0,True
4162,4,0.9564517534947723,1.0,1.0,1,1,1.0,True
4163,3,0.613501580116163,0.6666666666666666,1.0,0,1,0.9061832168751809,True
4164,3,0.9095274540617019,1.0,1.0175054704595186,1,1,1.0,True
4167,4,0.9551217936973845,1.0,1.0,1,1,1.0,True
4169,4,0.6788657298576619,0.5,1.0,1,1,0.8647519794628076,True
4170,3,0.7665258940309678,1.0,1.0285714285714285,1,1,0.9856539545847005,True
4171,4,0.9367659038129781,1.0,1.0,1,1,1.0,True
4173,4,0.7354934594203346,0.4,1.0,2,1,0.7423543397515722,False
4174,3,0.7450500415226299,0.6666666666666666,1.0,0,1,0.9625611289065239,True
4176,3,0.9700142760764651,1.0,1.0,1,1,1.0,True
4177,4,0.9280059793310327,1.0,1.0,1,1,1.0,True
4178,2,1.0,1.0,1.0,1,1,1.0,True
4179,4,0.9083575353042566,0.8333333333333334,1.0,1,1,1.0,True
4182,4,0.7615847914129075,1.0,1.0014306151645207,1,1,0.9835363391769603,True
4184,4,0.7294063577006434,1.0,1.0227272727272727,0,1,0.9697455818717042,True
4185,2,0.753981305323632,0.6,1.0175054704595186,1,1,0.93861103561489,True
4186,2,0.7235053112202701,0.6,1.0114942528735633,1,1,0.9255498952848777,True
4188,3,0.7251416924717738,0.6666666666666666,1.0114942528735633,1,1,0.9540289793132999,True
4189,4,0.6928756234615766,0.4,1.0,0,1,0.8290895529121043,True
4190,2,0.8966078798373556,0.8,1.0,1,1,1.0,True
4191,3,0.5565535944095659,0.6666666666666666,1.0,0,1,0.8817769372866393,True
4192,4,0.6283290813849106,0.2,1.0305343511450382,2,1,0.6130934158316284,False
4193,3,0.9570366593373139,1.0,1.0,1,1,1.0,True
4194,3,0.7574280172057671,0.75,1.053,0,1,0.9817548645167573,True
4195,3,0.8979048529843139,1.0,1.0,1,1,1.0,True
4196,3,0.9999999999999999,1.0,1.0,1,1,1.0,True
4197,3,0.8477165523357669,1.0,1.003103448275862,1,1,1.0,True
4198,2,0.7418596794287301,0.75,1.0,0,1,0.9750827197551701,True
4201,4,0.7182593019146589,0.6666666666666666,1.0,1,1,0.9510793833602507,True
4202,2,0.4835831740041045,0.4444444444444444,1.0,0,1,0.7579113073774204,True
4203,2,0.9007605545745809,0.7142857142857143,1.0,1,1,1.0,True
4204,2,1.0000000000000007,1.0,1.0,1,1,1.0,True
4205,2,0.999999999999999,1.0,1.0,1,1,1.0,True
4206,2,0.7429869988627852,0.6666666666666666,1.0344827586206897,1,1,0.9616769677665904,True
4208,3,0.6165468125212944,0.5,1.0714285714285714,0,1,0.8380438720329357,True
4211,3,0.7502493793988895,0.8333333333333334,1.0,1,1,0.978678305456667,True
4212,4,0.9747774429176016,1.0,1.0,0,1,1.0,True
4213,3,0.8493187605475429,0.6666666666666666,1.0,0,1,0.9861111111111112,True
4214,3,0.789184533076091,1.0,1.0,1,1,0.9953647998897532,True
4215,3,0.8148112341561738,1.0,1.0294117647058822,0,1,1.0,True
4216,2,0.9503232649477302,0.6666666666666666,1.010909090909091,1,1,0.9861111111111112,True
