cluster_id,supermarkets,product_names,unit_value,unit_type,category,tier,is_known_brand,known_brand,price_min,price_max,price_mean,product_count,supermarket_count,price_range
0,"ASDA,Morrisons,Sains,Tesco","['7UP Zero Sugar Lemon & Lime Cans', '7UP Zero Sugar…']",330.0,ml,drinks,none,True,7Up,3.35,9.5,7.5875,4,4,6.15
1,"ASDA,Morrisons,Sains,Tesco","['Airwaves Menthol & Eucalyptus Sugar Free Chewing Gum 3 Pieces', 'Airwaves Menthol & Eucalyptus…', 'Airwaves Menthol & Eucalyptus Sugar Free Chewing Gum Bottle 46 Pieces', 'Airwaves Menthol & Eucalyptus Chewing Gum x10 Pieces']",-1.0,none,food_cupboard,none,True,Airwaves,1.4,3.0,2.225,4,4,1.6
2,"ASDA,Morrisons,Sains,Tesco","['Airwaves Menthol & Eucalyptus Sugarfree Chewing Gum Multipack 5 Pieces', 'Airwaves Menthol & Eucalyptus Chewi…', 'Airwaves Menthol & Eucalyptus Sugarfree Chewing Gum 10 Pieces']",-1.0,none,food_cupboard,none,True,Airwaves,0.7,3.0,1.7375,4,4,2.3
3,"ASDA,Morrisons,Sains,Tesco","['Baxters Sliced Gherkins Crunchy & Tangy', 'Baxters Sliced Gherkins Crunchy & Sweet', 'Baxters Sliced Gherkins', 'Baxters Crunchy & Tangy Sliced Gherkins']",540.0,g,food_cupboard,none,True,Baxters,1.79,2.5,2.1975,4,4,0.71
4,"ASDA,Morrisons,Sains,Tesco","['Baxters Pickled Baby Beetroot Jar', 'Baxters Sliced Beetroot', 'Baxters Baby Beetroot (*)', 'Baxters Baby Beetroot']",567.0,g,food_cupboard,none,True,Baxters,2.25,2.59,2.3475,4,4,0.33999999999999986
5,"ASDA,Morrisons,Sains,Tesco","['Blue Dragon Fish Sauce', 'Blue Dragon Rich Hoisin Sauce', 'Blue Dragon Sweet Chilli Dipping Sauce 380']",-1.0,none,food_cupboard,none,True,Blue Dragon,1.75,2.0,1.85,4,4,0.25
6,"ASDA,Morrisons,Sains,Tesco","['Cadbury Chocolate Mini Rolls Cakes', 'Cadbury Chocolate Mini Rolls', 'Cadbury Mini Rolls Chocolate Mint']",-1.0,none,bakery,none,True,Cadbury,1.25,2.5,2.0625,4,4,1.25
7,"ASDA,Morrisons,Sains,Tesco","['Cadbury Raspberry Mini Rolls Cakes', 'Cadbury Raspberry Mini Rolls', 'Cadbury Raspberry Mini Roll']",-1.0,none,bakery,none,True,Cadbury,2.0,3.45,2.6125,4,4,1.4500000000000002
8,"ASDA,Morrisons,Sains,Tesco","['Cadbury Dairy Milk 14 Cornflake Cluster Bites', 'Cadbury Dairy Milk Cornflake Cluster Mini Bites', 'Cadbury Dairy Milk Cornflake Cluster Bites']",-1.0,none,bakery,none,True,Cadbury,2.3,2.39,2.3225,4,4,0.0900000000000003
9,"ASDA,Morrisons,Sains,Tesco","['Cadbury Dairy Milk Caramel 14 Flapjack Bites', 'Cadbury Dairy Milk Caramel Layer…', 'Cadbury Dairy Milk Caramel Caramel Flapjack Bites', 'Cadbury Dairy Milk Caramel Flap Jack Bites']",-1.0,none,bakery,none,True,Cadbury,2.3,5.0,2.9749999999999996,4,4,2.7
10,"ASDA,Morrisons,Sains,Tesco","['Cadbury Dairy Milk 14 Brownie Bites', 'Cadbury Dairy Milk Brownie Bites', 'Cadbury Dairy Milk Brownie Bites 14']",-1.0,none,bakery,none,True,Cadbury,2.3,2.39,2.3225,4,4,0.0900000000000003
11,"ASDA,Morrisons,Sains,Tesco","['Cadbury Dairy Milk 14 Mini Cookies', 'Cadbury Dairy Milk Mini Cookies', 'Cadbury Dairy Milk Caramel Mini Cookies']",-1.0,none,bakery,none,True,Cadbury,2.3,2.39,2.3225,4,4,0.0900000000000003
12,"ASDA,Morrisons,Sains,Tesco","['Cadbury Milk Chocolate Mini Rolls Cakes', 'Cadbury Mini Eggs Chocolate Cakes', 'Cadbury Chocolate Mini Rolls Cakes', 'Cadbury Chocolate Mini Roll']",-1.0,none,bakery,none,True,Cadbury,2.0,3.45,2.5125,4,4,1.4500000000000002
13,"ASDA,Morrisons,Sains,Tesco","['Cadbury 5 Chocolate Orange Mini Rolls', 'Cadbury Orange Mini Rolls', 'Cadbury Milk Chocolate Mini Rolls Cakes', 'Cadbury Mini Rolls Chocolate Orange']",-1.0,none,bakery,none,True,Cadbury,1.25,2.5,1.75,4,4,1.25
14,"ASDA,Morrisons,Sains,Tesco","['Cadbury 5 Chocolate Mint Mini Rolls', 'Cadbury Mint Mini Rolls', 'Cadbury Milk Chocolate Mini Rolls Cakes', 'Cadbury Chocolate Mini Roll']",-1.0,none,bakery,none,True,Cadbury,1.25,2.35,1.7125,4,4,1.1
15,"ASDA,Morrisons,Sains,Tesco","['Cadbury 6 Mini Eggs Choc Cakes', 'Cadbury Mini Egg Choc Cakes', 'Cadbury Mini Eggs Choc Cakes']",-1.0,none,bakery,none,True,Cadbury,2.5,2.5,2.5,4,4,0.0
16,"ASDA,Morrisons,Sains,Tesco","['Cadbury Chocolate Éclairs', 'Cadbury Milk Chocolate Cake Bars', 'Cadbury Milk Chocolate Raspberry Mini Rolls Cakes', 'Cadbury Mini Eggs Chocolate Gateau']",-1.0,none,bakery,none,True,Cadbury,2.25,3.5,2.7125,4,4,1.25
17,"ASDA,Morrisons,Sains,Tesco","['Cadbury 4 Creme Egg Cakes', 'Cadbury Creme Egg Cakes', 'Cadbury Creme Egg Cake Bars', 'Cadbury Creme Egg Nest Cakes']",-1.0,none,bakery,none,True,Cadbury,1.5,2.75,2.3125,4,4,1.25
18,"ASDA,Morrisons,Sains,Tesco","['Cadbury Caramel Chocolate Cake Bars', 'Cadbury Cake Bars Fudge', 'Cadbury Milk Chocolate Raspberry Mini Rolls Cakes', 'Cadbury Caramel Cake Bars 5 Pac']",-1.0,none,bakery,none,True,Cadbury,1.25,2.5,2.0875,4,4,1.25
19,"ASDA,Morrisons,Sains,Tesco","['Cadbury 4 Mini Eggs Nest Cakes', 'Cadbury Mini Eggs Nest Cakes', 'Cadbury Raspberry Mini Rolls Cakes', 'Cadbury 4 Mini Egg Nest Cakes']",-1.0,none,bakery,none,True,Cadbury,2.35,2.8,2.6,4,4,0.44999999999999973
20,"ASDA,Morrisons,Sains,Tesco","['Cadbury Chocolate Spread', 'Cadbury Milk Chocolate Spread', 'Cadbury Mini Eggs Chocolate Large Bag', 'Cadbury Mini Eggs Chocolate Gatea']",-1.0,none,food_cupboard,none,True,Cadbury,3.05,3.75,3.4475,4,4,0.7000000000000002
21,"ASDA,Morrisons,Sains,Tesco","['Dr. Oetker 72 Rainbow Cupcake Cases', 'Dr. Oetker Rainbow Cupcake Cases', 'Dr. Oetker 6 Celebration Candles']",-1.0,none,food_cupboard,none,True,Dr. Oetker,1.25,2.05,1.8225,4,4,0.7999999999999998
22,"ASDA,Morrisons,Sains,Tesco","['Dr. Oetker 60 Chocolate Hearts', 'Dr. Oetker Chocolate Hearts', 'Dr. Oetker Number 0 Candle']",-1.0,none,food_cupboard,none,True,Dr. Oetker,1.1,1.8,1.5475,4,4,0.7
23,"ASDA,Morrisons,Sains,Tesco","['Dr. Oetker 18 Party Candles', 'Dr. Oetker Easter Baking Cases', 'Dr. Oetker Lettered Happy Birthday Candles', 'Dr. Oetker Party Candles 18']",-1.0,none,food_cupboard,none,True,Dr. Oetker,1.4,1.8,1.5625,4,4,0.40000000000000013
24,"ASDA,Morrisons,Sains,Tesco","['Dr. Oetker Star Candles', 'Dr. Oetker Dark Chocolate', 'Dr. Oetker Celebration Candles', 'Dr. Oetker Tall Metallic Candles']",-1.0,none,food_cupboard,none,True,Dr. Oetker,1.5,2.0,1.8,4,4,0.5
25,"ASDA,Morrisons,Sains,Tesco","['Dr. Oetker Gluten Free Baking Powder', 'Dr. Oetker Gluten Free Baking Powder Sachets', 'Dr. Oetker Easter Baking Cases', 'Dr. Oetker Number 1 Candle']",-1.0,none,food_cupboard,none,True,Dr. Oetker,1.1,1.6,1.3975,4,4,0.5
26,"ASDA,Morrisons,Sains,Tesco","['Dr. Oetker 50 Dinosaur Baking Cases', 'Dr. Oetker Brookie Cookies Baking Mix', 'Dr. Oetker 50 Easter Baking Cases', 'Dr. Oetker Vanilla Bean Paste']",-1.0,none,food_cupboard,none,True,Dr. Oetker,1.1,4.1,2.3625,4,4,2.9999999999999996
27,"ASDA,Morrisons,Sains,Tesco","['Dr. Oetker Dark Chocolate Chips', 'Dr. Oetker Dark Chocolate Bar', 'Dr. Oetker Milk Chocolate Gold Pearls Cake Decorations', 'Dr. Oetker Number 2 Candle']",-1.0,none,food_cupboard,none,True,Dr. Oetker,1.1,2.0,1.55,4,4,0.8999999999999999
28,"ASDA,Morrisons,Sains,Tesco","['Extra Ice Peppermint Sugarfree Chewing Gum Multipack 5 Pieces', 'Extra Peppermint Sugarfree Chewing…', 'Extra Ice Peppermint Sugarfree Chewing Gum 10 Pieces']",-1.0,none,food_cupboard,none,True,Extra,0.7,2.5,1.6125,4,4,1.8
29,"ASDA,Morrisons,Sains,Tesco","['Extra Strawberry Flavour Sugarfree Chewing Gum Multipack 3 Pieces', 'Extra Strawberry Flavour Sugarfree Ch…', 'Extra Strawberry Flavour Sugarfree Chewing Gum 10 Pieces', 'Extra Strawberry Sugarfree Chewing Gum 10 Pieces']",-1.0,none,food_cupboard,none,True,Extra,0.75,3.0,1.4875,4,4,2.25
30,"ASDA,Morrisons,Sains,Tesco","['Extra White Bubblemint Sugarfree Chewing Gum Multipack 5 Pieces', 'Extra White Bubblemint Chewing…', 'Extra White Bubblemint Sugarfree Chewing Gum Pieces x10', 'Extra White Bubblemint Sugarfree Chewing Gum 10 Pieces']",-1.0,none,food_cupboard,none,True,Extra,0.75,2.75,2.125,4,4,2.0
31,"ASDA,Morrisons,Sains,Tesco","['Extra Peppermint Sugarfree Chewing Gum Multipack 5 Pieces', 'Extra Peppermint Sugarfree Chew…', 'Extra Peppermint Sugarfree Chewing Gum Pieces x10', 'Extra Peppermint Sugarfree Chewing Gum 10 Pieces']",-1.0,none,food_cupboard,none,True,Extra,0.75,3.0,2.375,4,4,2.25
32,"ASDA,Morrisons,Sains,Tesco","['Extra Cool Breeze Sugarfree Chewing Gum Multipack 5 Pieces', 'Extra Cool Breeze Chewing G…', 'Extra Cool Breeze Sugarfree Chewing Gum 10 Pieces']",-1.0,none,food_cupboard,none,True,Extra,0.75,3.0,1.7625,4,4,2.25
33,"ASDA,Morrisons,Sains,Tesco","['Extra Spearmint Sugarfree Chewing Gum Multipack 5 Pieces', 'Extra Spearmint Sugarfree Chewing…', 'Extra Spearmint Sugarfree Chewing Gum 10 Pieces']",-1.0,none,food_cupboard,none,True,Extra,0.75,3.0,1.7625,4,4,2.25
34,"ASDA,Morrisons,Sains,Tesco","['Extra Blueberry Flavour Sugarfree Chewing Gum Multipack 3 Pieces', 'Extra Apple Flavour Sugarfree…', 'Extra Blueberry Flavour Sugar Free Chewing Gum Pieces', 'Extra Blueberry Flavour Sugarfree Chewing Gum 10 Pieces']",-1.0,none,food_cupboard,none,True,Extra,0.75,1.4,0.9375,4,4,0.6499999999999999
35,"ASDA,Morrisons,Sains,Tesco","['Wrigleys Extra Refreshers Strawberry Lemon Sugarfree Chewing Gum Bottle 30 Pieces', 'Extra Refreshers Bubblemint…', 'Extra Strawberry Flavour Sugarfree Chewing Gum Bottle Pieces', 'Extra Refreshers Tropical Chewing Gum Bottle 30 Pieces']",-1.0,none,food_cupboard,none,True,Extra,2.75,3.0,2.8125,4,4,0.25
36,"ASDA,Morrisons,Sains,Tesco","['Extra Apple Flavour Sugarfree Chewing Gum Multipack 3 Pieces', 'Extra Watermelon Flavour Sugarfree Ch…', 'Extra Watermelon Flavour Sugarfree Chewing Gum Pieces', 'Extra Apple Flavour Sugarfree Chewing Gum 10 Pieces']",-1.0,none,food_cupboard,none,True,Extra,0.75,3.0,1.4875,4,4,2.25
37,"ASDA,Morrisons,Sains,Tesco","['Trebor Extra Strong Peppermint Mints', 'Trebor Extra Strong Mints Pep…', 'Extra Peppermint Sugarfree Chewing Gum Bottle 60 Pieces']",-1.0,none,food_cupboard,none,True,Extra,1.5,3.0,2.2625,4,4,1.5
38,"ASDA,Morrisons,Sains,Tesco","['12 Easter Fairy Cakes', 'Regal Plain Fairy Cakes', 'Iced Fairy Cakes', ""Ms Molly's 12 Fairy Cakes""]",-1.0,none,bakery,standard,True,Fairy,0.99,2.5,1.6724999999999999,4,4,1.51
39,"ASDA,Morrisons,Sains,Tesco","['Guinness NitroSurge™ Device - Easy to Use - Portable - Re-chargeable - Use with NitroSurge™ Cans', 'Guinness Nitrosurge Cans', 'Guinness Nitro Surge Device Easy to Use Portable Rechargeable Cans', 'Guinness Draught Nitrosurge Device']",-1.0,none,drinks,none,True,Guinness,8.25,30.0,23.3125,4,4,21.75
40,"ASDA,Morrisons,Sains,Tesco","['Heineken Premium Lager Beer Cans', 'Heineken Lager Beer Can']",440.0,ml,drinks,none,True,Heineken,10.0,16.0,14.25,4,4,6.0
41,"ASDA,Morrisons,Sains,Tesco","[""John Smith's 10 Extra Smooth Cans"", ""John Smith's Extra Sm…"", ""John Smith's Extra Smooth Ale Cans"", ""John Smith's Extra Smooth Ale Can""]",440.0,ml,drinks,none,True,John Smith'S,4.75,16.0,11.4375,4,4,11.25
42,"ASDA,Morrisons,Sains,Tesco","[""John Smith's 18 Extra Smooth Cans"", ""John Smith's Extra Sm…"", ""John Smith's Extra Smooth Ale Cans"", ""John Smith's Extra Smooth Ale Can""]",440.0,ml,drinks,none,True,John Smith'S,4.99,19.0,10.9975,4,4,14.01
43,"ASDA,Morrisons,Sains,Tesco","['Kit Kat 2 Finger Dark Chocolate Biscuit Bars Multipack', 'Kit Kat 2 Finger Dark Chocolate Bis…', 'Kit Kat 2 Finger Dark Mint Chocolate Biscuit Bar Multipack']",-1.0,none,food_cupboard,none,True,Kit Kat,1.35,1.75,1.625,4,4,0.3999999999999999
44,"ASDA,Morrisons,Sains,Tesco","['Kit Kat Caramel Chocolate Biscuit Bars', 'Kit Kat Chunky Caramel Milk Chocolate Bar', 'Kit Kat 2 Finger Caramel Multipack Chocolate Biscuit Bars', 'Kit Kat 2 Finger Caramel Chocolate Biscuit Bars Multipack']",-1.0,none,food_cupboard,none,True,Kit Kat,0.75,1.75,1.375,4,4,1.0
45,"ASDA,Morrisons,Sains,Tesco","['Kit Kat 2 Finger Milk Chocolate Biscuit Bar', 'Kit Kat 2 Finger Milk Chocolate Biscuit Bar Multipack']",-1.0,none,food_cupboard,none,True,Kit Kat,1.75,3.5,2.5375,4,4,1.75
46,"ASDA,Morrisons,Sains,Tesco","['Kit Kat 2 Finger Orange Chocolate Biscuit Bar', 'Kit Kat 4 Finger', 'Kit Kat 2 Finger Orange Chocolate Biscuit Bar Multipack']",-1.0,none,food_cupboard,none,True,Kit Kat,0.75,2.65,1.7,4,4,1.9
47,"ASDA,Morrisons,Sains,Tesco","['Kit Kat 2 Finger Milk Chocolate Biscuit Bars Bumper Multipack', 'Kit Kat 2 Finger Milk Chocolate Bis…', 'Kit Kat 2 Finger White Chocolate Biscuit Bar Multipack', 'Kit Kat 2 Finger Milk Chocolate Biscuit Bars Multipack']",-1.0,none,food_cupboard,none,True,Kit Kat,1.35,3.3,2.2625,4,4,1.9499999999999997
48,"ASDA,Morrisons,Sains,Tesco","['Knorr Gravy Pot Chicken', 'Knorr Rich Beef Stock Pot', 'Knorr Gravy Pot Beef', 'Knorr Chicken Gravy Pot']",28.0,g,food_cupboard,none,True,Knorr,1.5,2.99,2.2475,4,4,1.4900000000000002
49,"ASDA,Morrisons,Sains,Tesco","['Maltesers Cake', 'Maltesers Cake Bars', 'Maltesers Chocolate Cake Bars']",-1.0,none,bakery,none,True,Maltesers,1.49,3.0,2.185,4,4,1.51
50,"ASDA,Morrisons,Sains,Tesco","['Maltesers Party Cake', 'Maltesers Chocolate Celebration Cake Serves 8', 'Maltesers Cake Bars', 'Maltesers Orange Cake Bars']",-1.0,none,bakery,none,True,Maltesers,2.25,13.0,5.46,4,4,10.75
51,"ASDA,Morrisons,Sains,Tesco","[""McVitie's Lyles Golden Syrup Cake"", ""McVitie's Lyle's Golden Syrup Cake"", ""McVitie's Galaxy Chocolate Cake Bars"", ""Mcvitie's Original Lyle's Golden Syrup Cake""]",-1.0,none,bakery,none,True,Mcvitie'S,1.49,2.25,1.685,4,4,0.76
52,"ASDA,Morrisons,Sains,Tesco","[""McVitie's Fruit Shortcake Biscuits"", ""McVitie's BN Strawberry Biscuits"", ""McVitie's The Original Jaffa Cakes""]",-1.0,none,food_cupboard,none,True,Mcvitie'S,1.1,1.5,1.3375,4,4,0.3999999999999999
53,"ASDA,Morrisons,Sains,Tesco","[""McVitie's Hobnobs The Oaty One"", ""McVitie's Hobnobs Biscuits The Oaty One"", ""McVitie's Jaffa Cake Bars"", ""Mcvitie's The Original Jaffa Cakes Triple Pack 33 Cakes""]",-1.0,none,food_cupboard,none,True,Mcvitie'S,1.5,3.0,1.95,4,4,1.5
54,"ASDA,Morrisons,Sains,Tesco","['Mr Kipling Bakewell Slices', 'Mr Kipling Bakewell Cake Slices']",-1.0,none,bakery,none,True,Mr Kipling,1.25,2.75,2.0,4,4,1.5
55,"ASDA,Morrisons,Sains,Tesco","['Mr Kipling Country Slices', 'Mr Kipling Country Cake Slices']",-1.0,none,bakery,none,True,Mr Kipling,1.25,2.75,2.25,4,4,1.5
56,"ASDA,Morrisons,Sains,Tesco","['Mr Kipling Lemon Layered Slices', 'Mr Kipling Lemon Slices', 'Mr Kipling Lemon Cake Slices', 'Mr Kipling Lemon Slice']",-1.0,none,bakery,none,True,Mr Kipling,1.25,3.25,2.1875,4,4,2.0
57,"ASDA,Morrisons,Sains,Tesco","['Mr Kipling Almond Cake Slices', 'Mr Kipling Almond Slices']",-1.0,none,bakery,none,True,Mr Kipling,1.25,2.5,1.875,4,4,1.25
58,"ASDA,Morrisons,Sains,Tesco","['Mr Kipling Lemon Layered Cake Slices', 'Mr Kipling Angel Slices', 'Mr Kipling Lemon Cake Slices', 'Mr Kipling Lemon Slice']",-1.0,none,bakery,none,True,Mr Kipling,1.25,3.95,2.5375,4,4,2.7
59,"ASDA,Morrisons,Sains,Tesco","['Mr Kipling 6 Bramley Apple Pies', 'Mr Kipling Deliciously Good Bramley Apple Pies', 'Mr Kipling Apple Pies', 'Mr Kipling 30% Less Sugar 6 Bramley Apple Pies']",-1.0,none,bakery,none,True,Mr Kipling,1.25,3.0,2.1875,4,4,1.75
60,"ASDA,Morrisons,Sains,Tesco","['Mr Kipling 6 Bramley Apple & Blackcurrant Pies', 'Mr Kipling Apple & Blackcurrant Pies', 'Mr Kipling Bramley Apple & Blackcurrant Pies']",-1.0,none,bakery,none,True,Mr Kipling,1.25,3.0,2.3125,4,4,1.75
61,"ASDA,Morrisons,Sains,Tesco","['Mr Kipling Battenberg Cake', 'Mr Kipling Mini Battenberg Cakes']",-1.0,none,bakery,none,True,Mr Kipling,1.25,2.0,1.5625,4,4,0.75
62,"ASDA,Morrisons,Sains,Tesco","['Mr Kipling Angel Slices', 'Mr Kipling Victoria Slices', 'Mr Kipling Angel Cake Slices', 'Mr Kipling Deliciously Good Angel Cake Slices']",-1.0,none,bakery,none,True,Mr Kipling,2.5,3.95,3.05,4,4,1.4500000000000002
63,"ASDA,Morrisons,Sains,Tesco","['Mr Kipling Chocolate Cake Slices', 'Mr Kipling Chocolate Slices', 'Mr Kipling Deliciously Good Chocolate Cake Slices']",-1.0,none,bakery,none,True,Mr Kipling,2.5,3.95,3.05,4,4,1.4500000000000002
64,"ASDA,Morrisons,Sains,Tesco","['Mr Kipling Lemon Fancies Cakes', 'Mr Kipling Lemon Fancies', 'Mr Kipling French Fancies Cakes', 'Mr Kipling 8 Lemon Fancies Sponge Cakes']",-1.0,none,bakery,none,True,Mr Kipling,1.5,3.0,2.3725,4,4,1.5
65,"ASDA,Morrisons,Sains,Tesco","['Mr Kipling Cherry Bakewell Tarts', 'Mr Kipling Cherry Bakewells', 'Mr Kipling Cherry Bakewell Cakes']",-1.0,none,bakery,none,True,Mr Kipling,1.25,2.75,1.875,4,4,1.5
66,"ASDA,Morrisons,Sains,Tesco","['Mr Kipling Bramley Apple Pies', 'Mr Kipling Deep Filled Bramley Apple Pies']",-1.0,none,bakery,none,True,Mr Kipling,1.25,3.0,2.125,4,4,1.75
67,"ASDA,Morrisons,Sains,Tesco","['Mr Kipling Mini Battenberg Cakes', 'Mr Kipling Standard Battenberg', 'Mr Kipling Mini Battenbergs Cakes']",-1.0,none,bakery,none,True,Mr Kipling,1.25,2.5,1.81,4,4,1.25
68,"ASDA,Morrisons,Sains,Tesco","['Mr Kipling Signature Collection 6 Apple, Pear and Custard Crumble Tarts', 'Mr Kipling Jam Tarts']",-1.0,none,bakery,none,True,Mr Kipling,1.5,2.0,1.75,4,4,0.5
69,"ASDA,Morrisons,Sains,Tesco","['Mr Kipling Lemon Bakewells', 'Mr Kipling Cherry Bakewells Cakes', 'Mr Kipling Cherry Bakewells 30% Less Sugar']",-1.0,none,bakery,none,True,Mr Kipling,1.0,2.4,1.725,4,4,1.4
70,"ASDA,Morrisons,Sains,Tesco","['Mr Kipling Manor House Cake', 'Mr Kipling Angel Cake Slices']",-1.0,none,bakery,none,True,Mr Kipling,1.25,3.2,2.55,4,4,1.9500000000000002
71,"ASDA,Morrisons,Sains,Tesco","['Mr Kipling Angel Slices Cakes', 'Mr Kipling French Fancies', 'Mr Kipling Bakewell Cake Slices', 'Mr Kipling Angel Slice']",-1.0,none,bakery,none,True,Mr Kipling,1.25,2.99,2.185,4,4,1.7400000000000002
72,"ASDA,Morrisons,Sains,Tesco","['Mr Kipling 6 Hot Cross Pies', 'Mr Kipling Deliciously Good Cherry Bakewell Pies', 'Mr Kipling Fruit Pies Selection Bramley Apple & Blackcurrant, Apple, Cherry', 'Mr Kipling Deliciously Good Hot Cross Pies']",-1.0,none,bakery,none,True,Mr Kipling,1.25,3.0,2.0625,4,4,1.75
73,"ASDA,Morrisons,Sains,Tesco","['Mr Kipling 6 Angel Slices with Raspberries', 'Mr Kipling Lemon Whirls', 'Mr Kipling Fruit Pie Selection', 'Mr Kipling Angel Slice']",-1.0,none,bakery,none,True,Mr Kipling,0.75,3.0,2.175,4,4,2.25
74,"ASDA,Morrisons,Sains,Tesco","['Mutti Pizza Sauce Aromatica with Oregano and Basil', 'Mutti Passata', 'Mutti Aromatica with Oregano & Basil Pizza Sauce', 'Mutti Pizza Sauce']",400.0,g,food_cupboard,none,True,Mutti,1.49,2.25,1.9225,4,4,0.76
75,"ASDA,Morrisons,Sains,Tesco","['Ocean Spray Blueberry', 'Ocean Spray Cra…', 'Ocean Spray Blueberry Drink', 'Ocean Spray Blueberry Juice Drink']",1000.0,ml,drinks,none,True,Ocean Spray,1.35,1.85,1.725,4,4,0.5
76,"ASDA,Morrisons,Sains,Tesco","['Pukka Chicken & Bacon Pie', 'Pukka Chip Shop Chicken Curry Pie', 'Pukka Chicken Balti Pie']",-1.0,none,fresh_food,none,True,Pukka,1.5,2.0,1.7475,4,4,0.5
77,"ASDA,Morrisons,Sains,Tesco","['Pukka Cheese & Bacon Pie', 'Pukka Cheese, Bacon & Potato Pie']",-1.0,none,fresh_food,none,True,Pukka,1.5,2.0,1.7475,4,4,0.5
78,"ASDA,Morrisons,Sains,Tesco","['Pukka Chicken & Chorizo', 'Pukka Just For Two Chicken & Chorizo Pie']",-1.0,none,fresh_food,none,True,Pukka,3.5,3.5,3.5,4,4,0.0
79,"ASDA,Morrisons,Sains,Tesco","['Pukka Steak Slice', 'Pukka Steak & Ale Just for Two', 'Pukka All Steak Pie']",-1.0,none,fresh_food,none,True,Pukka,1.25,3.5,2.0,4,4,2.25
80,"ASDA,Morrisons,Sains,Tesco","['Strongbow Tropical Cider', 'Strongbow Original Cider Cans', 'Strongbow Tropical Cider Can']",440.0,ml,drinks,none,True,Strongbow,5.6,14.5,9.025,4,4,8.9
81,"ASDA,Morrisons,Sains,Tesco","['Thorntons Sticky Toffee Celebration Cake', 'Thorntons Chocolate Celebration Cake', 'Thorntons Caramel Shortcake Mini Cake Bites', 'Thorntons Celebration Cake']",-1.0,none,bakery,none,True,Thorntons,1.8,14.5,9.825,4,4,12.7
82,"ASDA,Morrisons,Sains,Tesco","['Warburtons Gluten Free 4 Crumpets', 'Warburtons Crumpets']",-1.0,none,bakery,none,True,Warburtons,0.9,2.35,1.625,4,4,1.4500000000000002
83,"ASDA,Morrisons,Sains,Tesco","['Warburtons Medium Sliced Wholemeal Bread', 'Warburtons Medium Wholemeal Bread', 'Warburtons Soft Sliced Wholemeal Rolls', 'Warburtons Wholemeal Rolls']",-1.0,none,bakery,none,True,Warburtons,1.0,1.4,1.15,4,4,0.3999999999999999
84,"ASDA,Morrisons,Sains,Tesco","['Warburtons White Milk Roll Bread', 'Warburtons Old English White Bread', 'Warburtons Sliced White Rolls', 'Warburtons Gluten Free White Wraps']",-1.0,none,bakery,none,True,Warburtons,1.25,2.9,1.95,4,4,1.65
85,"ASDA,Morrisons,Sains,Tesco","['Warburtons Gluten Free Multiseed Loaf', 'Warburtons Gluten Free 4 Soft Sli…', 'Warburtons Crumpets', 'Warburtons Gluten Free Crumpets']",-1.0,none,bakery,none,True,Warburtons,1.35,2.35,1.9500000000000002,4,4,1.0
86,"ASDA,Morrisons,Sains,Tesco","['Warburtons Gluten Free Artisan White Sourdough Cob', 'Warburtons White Sour Dough Artisan', 'Warburtons Teacakes', 'Warburtons 4 Soft White Pittas']",-1.0,none,bakery,none,True,Warburtons,1.15,3.5,2.125,4,4,2.35
87,"ASDA,Morrisons,Sains,Tesco",['Weetabix Cereal'],-1.0,none,food_cupboard,none,True,Weetabix,3.0,6.5,4.6875,4,4,3.5
88,"ASDA,Morrisons,Sains,Tesco","['Weetabix Protein Cereal', 'Weetabix Cereal']",-1.0,none,food_cupboard,none,True,Weetabix,3.0,5.5,4.375,4,4,2.5
89,"ASDA,Morrisons,Sains,Tesco","['Weetabix Chocolate Cereal', 'Weetabix Cereal']",-1.0,none,food_cupboard,none,True,Weetabix,2.0,3.5,3.0,4,4,1.5
90,"ASDA,Morrisons,Sains,Tesco","['Weetabix Banana Cereal', 'Weetabix Cereal']",-1.0,none,food_cupboard,none,True,Weetabix,2.0,8.0,4.125,4,4,6.0
91,"ASDA,Morrisons,Sains,Tesco","['Weetabix Oatibix Flakes Cereal', 'Weetabix Oatibix Cereal']",-1.0,none,food_cupboard,none,True,Weetabix,3.0,3.8,3.5225,4,4,0.7999999999999998
92,"ASDA,Morrisons,Sains,Tesco","['Weetabix Protein Crunch Chocolate Cereal', 'Weetabix Organic Cereal', 'Weetabix Protein Cereal']",-1.0,none,food_cupboard,none,True,Weetabix,3.29,4.09,3.7325,4,4,0.7999999999999998
93,"ASDA,Morrisons,Sains,Tesco","['8 Meringue Nests', 'Meringue Nests', 'Mini Meringues', 'Meringue Nests 8S']",-1.0,none,food_cupboard,premium,False,none,1.4,2.09,1.5975,4,4,0.69
94,"ASDA,Morrisons,Sains,Tesco","['The BAKERY at ASDA 6 Soft White Rolls', 'Soft White Rolls', 'White Rolls']",-1.0,none,bakery,none,False,none,0.89,1.0,0.9225,4,4,0.10999999999999999
95,"ASDA,Morrisons,Sains,Tesco","['The BAKERY at ASDA 8 Chocolate Chip Brioche Rolls', 'Choc Chip Brioche Rolls', 'Chocolate Mini Rolls', 'Chocolate Chip Brioche Rolls']",-1.0,none,bakery,none,False,none,1.15,1.55,1.35,4,4,0.40000000000000013
