ensemble_cluster_id,cluster_size,min_cos,min_jac,size_ratio,n_brands,n_cats,confidence_score,likely_good
5663,2,0.8273739979197375,1.0,1.0,1,2,0.9500000000000001,False
5664,4,0.2868109046976479,0.125,1.0,1,2,0.4904784829656586,False
5666,4,0.6759785468588684,0.4,1.0,1,2,0.7718479486538009,False
5668,4,0.0,0.0,1.0,0,2,0.39999999999999997,False
5669,4,0.8951463625299544,1.0,1.0,1,2,0.9500000000000001,False
5670,4,0.9102004934162227,1.0,1.0,1,2,0.9500000000000001,False
5671,4,0.5321023213024425,0.5,1.0,1,2,0.751853375796285,False
5673,4,0.7375690603228442,0.6,1.0133333333333334,1,2,0.8815772163288381,False
5674,4,0.6118238079106216,0.4,1.0,2,2,0.6393530605331238,False
5675,4,0.30420600297342587,0.1111111111111111,1.16,1,2,0.41214648804681214,False
5678,4,0.5901014706878689,0.5555555555555556,1.0,1,2,0.7998583022524731,False
5679,4,0.7027374912760577,0.5,1.002047470994161,2,2,0.7199827343564058,False
5680,3,0.9311588522131138,1.0,1.0,1,2,0.9500000000000001,False
5682,3,0.9030679739459149,0.8333333333333334,1.0,0,2,0.9500000000000001,False
5683,4,0.284876908311001,0.2222222222222222,1.0625,0,2,0.5301588866306407,False
5685,4,0.4394312710338393,0.3,1.0,0,3,0.6288038780621217,False
5686,4,0.31487072922571085,0.2222222222222222,1.0,0,2,0.5430133813083735,False
5687,4,0.7673856128947557,0.7142857142857143,1.0,0,2,0.9360224055263239,False
5688,4,0.7663221593125927,0.7142857142857143,1.0,0,2,0.9355666397053969,False
5689,3,0.5274060531830945,0.375,1.0,1,2,0.6977573561260882,False
5690,4,0.7333276974178425,1.0,1.0227272727272727,1,2,0.9214261560362184,False
5693,3,0.13880360634083522,0.16666666666666666,1.0153846153846153,1,2,0.44440789478099285,False
5694,4,0.2984474117639905,0.3333333333333333,1.0,1,2,0.5822711129782182,False
5696,4,0.3631740457370971,0.1,1.0011778563015312,1,2,0.5127888767444703,False
5698,3,0.3061439248819232,0.23076923076923078,1.0,2,2,0.43783457586514657,False
5699,4,0.2995143976244843,0.2,1.1333333333333333,1,2,0.4471728370771599,False
5702,4,0.3807511560022037,0.1111111111111111,1.0294117647058822,1,2,0.5249515536305741,False
5703,3,0.45345911663509875,0.1111111111111111,1.0125,1,2,0.5561121081875292,False
5706,4,0.5737751544999388,0.5,1.0334861747950534,1,2,0.7697131614523548,False
5707,4,0.5794426598155004,0.16666666666666666,1.0,0,2,0.6332532034129923,False
5709,4,0.16738368128471023,0.14285714285714285,1.0146212121212121,1,2,0.4467358634077329,False
5711,4,0.5199499821812968,0.2222222222222222,1.1029411764705883,2,2,0.4459044897179103,False
5713,4,0.6522769621435702,0.6666666666666666,1.0,1,2,0.8728012377440698,False
5714,3,0.9685974623749453,1.0,1.0,0,3,0.9500000000000001,False
5715,3,0.7214249901467014,0.5,1.0,1,2,0.8329916624438245,False
5716,3,0.7712798316383881,0.2,1.0,1,2,0.7293580230831188,False
5717,4,0.6789634288376458,0.5,1.0146212121212121,1,2,0.8147938504542293,False
5718,4,0.7546778283750583,0.2,1.0,1,2,0.7222428788274061,False
5720,3,0.4868615998402912,0.375,1.015625,0,2,0.6803811618363154,False
5721,3,0.876585719224469,0.7777777777777778,1.0,1,3,0.9500000000000001,False
5722,4,0.8444123063948129,1.0,1.018181818181818,1,2,0.9500000000000001,False
5724,4,0.7392359096638987,0.8333333333333334,1.0399875201497581,1,2,0.9239582469988138,False
5725,4,0.03298651347663805,0.0,1.0,0,2,0.39999999999999997,False
5729,3,0.19403849594006334,0.1111111111111111,1.0,1,2,0.444931842175371,False
5730,4,0.43998038083540947,0.2857142857142857,1.0101010101010102,1,2,0.6230868298818422,False
5732,3,0.36913190952300023,0.25,1.0,0,2,0.5778422469384288,False
5733,3,0.5992965576229176,0.25,1.1029411764705883,2,2,0.4914842389812504,False
5734,3,0.3477764051825252,0.3076923076923077,1.1363636363636365,1,3,0.5127283494738295,False
5735,4,0.5998641865053409,0.25,1.0,2,2,0.571727508502289,False
5736,4,0.5981521643350431,0.4,1.0,1,2,0.7384937847150187,False
5737,2,0.884349611377796,1.0,1.0,0,1,1.0,True
5739,3,0.621222220220296,0.5,1.0,0,2,0.7900476181896509,False
5740,4,0.6138757877983808,0.7142857142857143,1.0,1,2,0.8702324804850204,False
5741,2,0.8994616403485584,1.0,1.010095238095238,1,2,0.9500000000000001,False
5742,2,0.8829144450930937,0.75,1.0,1,2,0.9500000000000001,False
5743,4,0.49603887390099216,0.14285714285714285,1.0,0,2,0.587588088814711,False
5744,4,0.42104200627893634,0.125,1.0,0,3,0.548006097929068,False
5745,4,0.8913566686824544,0.8571428571428571,1.0,1,2,0.9500000000000001,False
5746,4,0.7528159297848545,0.5,1.0,0,2,0.8464449222887472,False
5749,4,0.5754720964906435,0.25,5.52,2,2,0.40127375563884726,False
5750,4,0.752850477595646,0.5555555555555556,1.0,0,2,0.8696078766415204,False
5751,4,0.7734456391001333,0.75,1.0,1,2,0.9386195596143428,False
5752,3,0.8311566396645031,0.7142857142857143,1.0043516100957355,1,2,0.9500000000000001,False
5753,4,0.3783735907920896,0.125,1.0,1,2,0.5297196341489908,False
5754,3,0.22732219692384334,0.0,1.0,2,2,0.34956665582450425,False
5755,2,0.9537744357783454,1.0,1.0294117647058822,1,2,0.9500000000000001,False
5756,4,0.5986222794185705,0.5,1.0294117647058822,2,2,0.6753619292746256,False
5757,3,0.7878863170297445,0.5714285714285714,1.0,0,2,0.8912369930127478,False
5758,4,0.632213159156124,0.5,1.0294117647058822,2,2,0.68975802059072,False
5759,2,0.9696136598155962,1.0,1.0,1,2,0.9500000000000001,False
5760,3,0.6265970370415708,0.5,1.0294117647058822,2,2,0.6873511111130542,False
5761,2,0.9327578121569797,1.0,1.0,1,2,0.9500000000000001,False
5762,3,0.3780795473555565,0.14285714285714285,1.0,0,2,0.53703409172381,False
5764,4,0.4616958105758567,0.4,1.0101010101010102,0,2,0.6800124902467958,False
5765,4,0.5538440006497362,0.375,1.0,0,2,0.7090879050403632,False
5766,4,0.2135676193476868,0.25,1.125,2,2,0.3261718368632943,False
5768,3,0.7990029842002669,0.4444444444444444,1.0294117647058822,2,2,0.7380912260329188,False
5769,3,0.9272382126514169,0.6666666666666666,1.0,1,2,0.9361111111111112,False
5772,4,0.03387143609382598,0.0,1.125,0,2,0.32,False
5773,4,0.9130932862475608,1.0,1.1265164644714039,0,2,0.8700000000000001,False
5774,2,0.9169531182386422,1.0,1.0,1,2,0.9500000000000001,False
5775,2,0.9357908120324928,1.0,1.0,1,2,0.9500000000000001,False
5776,4,0.6416973328676171,0.4,1.08,2,2,0.6521559998004075,False
5777,4,0.22321724051024372,0.42857142857142855,1.0,1,2,0.5897121506948664,False
5778,3,0.539701397699449,0.5555555555555556,1.0,1,2,0.7782582709717217,False
5780,3,0.4536645686193729,0.25,6.0852941176470585,2,2,0.34907052940830263,False
5781,4,0.5443714444097624,0.5,1.0,1,2,0.7571115714137079,False
5783,3,0.6081724942337384,0.3333333333333333,1.0,1,2,0.7150104340366816,False
5784,3,0.8644993219042458,0.8571428571428571,1.0,0,2,0.9500000000000001,False
5785,3,0.1982373558492116,0.125,1.1764705882352942,1,2,0.372518390602043,False
5786,4,0.1443188739384685,0.1111111111111111,1.1666666666666667,1,2,0.3436234327461161,False
5787,2,0.955330621270092,0.6666666666666666,1.0,1,2,0.9361111111111112,False
5788,4,0.8416642794002829,0.8333333333333334,1.0,1,2,0.9500000000000001,False
5789,4,0.0,0.0,1.1666666666666667,1,2,0.32,False
5790,2,0.8222386160992535,0.6,1.0,0,1,0.9583333333333333,True
5794,2,0.8488398116892192,1.0,1.0,1,2,0.9500000000000001,False
5795,2,0.9999999999999991,1.0,1.0,0,2,0.9500000000000001,False
5796,4,0.16069232954195897,0.125,1.0,1,2,0.4364276650417919,False
5797,3,0.5449815768471822,0.4,1.0,1,2,0.7157063900773639,False
5798,4,0.0,0.0,1.0757575757575757,2,2,0.295,False
5799,4,0.6476046043044322,0.6666666666666666,1.0,1,3,0.8707987986701536,False
5800,4,0.6538211503869936,0.6666666666666666,1.0,1,3,0.8734630327055369,False
5802,4,0.6774318886948912,0.6,1.0,1,3,0.8558041427740012,False
5803,4,0.8409570811837713,0.6666666666666666,1.0,1,3,0.9361111111111112,False
5804,4,0.6781565985084368,0.6,1.0,1,3,0.856114732694092,False
5806,4,0.3434887921768033,0.125,1.0,1,2,0.514769006171011,False
5807,2,0.934847539523603,0.8571428571428571,1.0,1,2,0.9500000000000001,False
5809,2,0.7613989593758905,0.5454545454545454,1.0,1,1,0.9190627574814423,True
5810,4,0.3285938120059363,0.1111111111111111,1.1764705882352942,1,2,0.4225984062036023,False
5811,4,0.5066786522131694,0.42857142857142855,1.0,1,2,0.7111956128532632,False
5812,4,0.8540783369200912,0.3333333333333333,1.0,1,2,0.7972222222222223,False
5814,3,0.3509416712178062,0.2857142857142857,1.0666666666666667,2,2,0.4799273829028693,False
5815,4,0.8145966948358844,0.5,1.0,1,2,0.8666666666666668,False
5817,4,0.8604840527404087,0.75,1.0,1,2,0.9500000000000001,False
5818,4,0.6455012947500635,0.5,1.0,1,2,0.8004529358452653,False
5819,3,0.49327406232230653,0.5,1.0296054912292867,1,2,0.7352126933762267,False
5820,4,0.0,0.0,1.1363636363636365,1,2,0.32,False
5821,4,0.3456402150995602,0.2857142857142857,1.0,2,2,0.4776553302807639,False
5822,4,0.5430794037012775,0.42857142857142855,1.0,1,2,0.7267959349195953,False
5823,3,0.9526906613675966,1.0,1.0,1,2,0.9500000000000001,False
5825,4,0.13210906390186947,0.16666666666666666,1.0,1,2,0.4415388051642933,False
5827,4,0.16406824658507568,0.1111111111111111,1.0334861747950534,2,2,0.32708744959466207,False
5828,4,0.670098150317824,0.6666666666666666,1.074043347505963,1,2,0.8804388898187501,False
5829,3,0.8777899593104749,0.75,1.0,1,2,0.9500000000000001,False
5830,3,0.7538517678325097,0.75,1.0153846153846153,1,2,0.9302221862139327,False
5831,4,0.10722334668685636,0.16666666666666666,1.0,1,2,0.4308734977864305,False
5833,4,0.3070770329316341,0.0,1.0,2,2,0.38374729982784317,False
5834,4,0.5823460333478869,0.4,1.0,1,2,0.7317197285776659,False
5835,3,0.5777645124242718,0.5,1.0258712121212121,1,2,0.771422886277069,False
5837,4,0.791875307707531,0.6,1.0,1,2,0.9048513223508466,False
5838,4,0.9749047868127948,1.0,1.0,1,2,0.9500000000000001,False
5840,4,0.9686876131938622,1.0,1.0,1,2,0.9500000000000001,False
5841,4,0.8737258264964574,0.8333333333333334,1.0,1,2,0.9500000000000001,False
5842,4,0.4079924119061407,0.16666666666666666,1.0,1,2,0.5597745257375524,False
5843,4,0.8360963816173776,1.0,1.0,1,2,0.9500000000000001,False
5844,4,0.9084818713320433,0.8,1.0,1,2,0.9500000000000001,False
5845,4,0.47451938809051986,0.2,1.1029411764705883,2,2,0.41717497584831803,False
5846,4,0.18489398659668213,0.14285714285714285,1.1733333333333333,1,2,0.3742402799700066,False
5847,2,0.9999999999999999,1.0,1.0,1,2,0.9500000000000001,False
5848,3,0.852271619089946,0.5,1.0,1,2,0.8666666666666668,False
5849,4,0.8761345835601779,1.0,1.0,1,2,0.9500000000000001,False
5850,3,0.2826890803396352,0.25,1.0,1,2,0.540795320145558,False
5851,2,0.8275683445098435,0.6666666666666666,1.0526315789473684,1,2,0.9361111111111112,False
5853,4,0.22030780962480037,0.125,1.0,1,2,0.46197715650586685,False
5854,3,0.50600332707202,0.4,1.0399875201497581,1,2,0.6990014258880086,False
5856,4,0.5879818458674795,0.5,1.0,1,2,0.7758017434670151,False
5857,3,0.5924711210908971,0.3333333333333333,1.0,1,2,0.708281274118321,False
5858,4,0.4252895145641662,0.14285714285714285,1.0011778563015312,1,2,0.5572669348132142,False
5859,3,0.5562517807572542,0.25,1.1029411764705883,2,2,0.47303647746739463,False
5860,4,0.5727846739785212,1.0,1.015625,1,3,0.8526220031336521,False
5861,3,0.6721666403381953,0.42857142857142855,1.0,1,2,0.782119036335417,False
5862,2,0.8661829156319043,1.0,1.0,1,2,0.9500000000000001,False
5864,4,0.6884140005699395,0.42857142857142855,1.0399875201497581,1,2,0.7890821907204503,False
5865,3,0.004259020834534985,0.0,1.0625,1,2,0.39999999999999997,False
5866,4,0.5561181998926664,0.375,1.0,2,2,0.6050625618587618,False
5867,3,0.1467113730693951,0.0,1.0,1,2,0.4200191598868836,False
5868,2,0.896286848694968,1.0,1.0244867864488338,1,1,1.0,True
5869,3,0.8556481566262792,0.8571428571428571,1.0,0,2,0.9500000000000001,False
5870,4,0.6872903106755062,0.4444444444444444,1.0043516100957355,2,2,0.6902143659508785,False
5871,3,0.8040952167950498,0.875,1.0151515151515151,0,2,0.9500000000000001,False
5872,3,0.488960180141771,0.25,1.0,2,2,0.524197220060759,False
5873,4,0.7030698392019359,0.5,1.0,1,2,0.8251251691817821,False
5874,3,0.8759830837690651,1.0,1.0,0,3,0.9500000000000001,False
5875,3,0.34480395576995126,0.42857142857142855,1.0,0,1,0.6918207429490267,False
5876,4,0.15982059753544658,0.1,1.0,0,1,0.4756373989437628,False
5877,4,0.0,0.0,1.1764705882352942,0,1,0.37,False
5878,4,0.0675174816849698,0.1111111111111111,1.0,1,1,0.4546296296296296,False
5879,4,0.8970157214069366,0.75,1.0,1,1,1.0,True
5880,4,0.1512800834856078,0.2857142857142857,1.0,0,1,0.5493581310176414,False
5881,4,0.6487403548311657,0.42857142857142855,1.0,1,1,0.8220791996895471,True
5882,4,0.8861651920493455,0.75,1.0,1,1,1.0,True
5883,4,0.14279900940748644,0.08333333333333333,1.0,1,1,0.4683424326032085,False
5886,4,0.17337975654912,0.2857142857142857,1.0,0,1,0.5588294194734323,False
5887,4,0.004909292222609346,0.0,1.8,1,2,0.24,False
5888,3,0.46741050324596856,0.2,1.0,0,1,0.6491283109149389,False
5889,3,0.08427296525790202,0.0,1.0,0,1,0.44999999999999996,False
5891,3,0.12836139943279162,0.2,1.0,0,2,0.45382155213786307,False
5892,4,0.1329234678565814,0.16666666666666666,1.0294117647058822,1,2,0.44188783543059834,False
5893,3,0.36123075933661736,0.5,1.0,0,1,0.7286227063823598,False
5895,4,0.09954920647233052,0.1,1.0,1,1,0.44999999999999996,False
5896,4,0.5987295465417867,0.25,1.0,0,1,0.7262412342321943,True
5897,4,0.19549427983207376,0.25,1.0,0,1,0.5534261199280316,False
5898,4,0.37351632906872384,0.25,1.0,1,2,0.5797212838865959,False
5899,4,0.6563927858524305,0.5,1.0,1,1,0.8551207177462798,True
5900,4,0.2012849851182863,0.2,1.0,0,2,0.4850745174316465,False
5901,4,0.2673345300179963,0.2857142857142857,1.0,0,2,0.5490957509600937,False
5904,4,0.5493033492044356,0.3333333333333333,1.0,0,1,0.7397808004526946,True
5907,4,0.0770641781602985,0.0,1.1206896551724137,1,2,0.32,False
5910,4,0.41544800899992723,0.16666666666666666,1.0,0,1,0.6129697816348895,False
5911,2,0.46414417721338697,0.25,1.0,0,1,0.6685617902343087,True
5912,3,0.22512055124840055,0.14285714285714285,1.0,0,1,0.5214802362493145,False
5914,4,0.6125729791452666,0.3333333333333333,1.0,0,1,0.7668963561416222,True
5915,4,0.5888394457562266,0.42857142857142855,1.0625,0,2,0.7464073815145734,False
5916,3,0.6334266942798892,0.6666666666666666,1.0,0,1,0.9147225515167778,True
5918,4,0.10498022940298685,0.0,1.08,0,1,0.4521343840298515,False
5919,3,0.144912305126868,0.16666666666666666,1.0,0,2,0.4470259085464355,False
5921,4,0.6258697396391196,0.25,1.0,0,1,0.7378727455596227,True
5922,4,0.3109814998555324,0.25,1.0,0,1,0.6029206427952282,False
5923,4,0.14561536378757042,0.0,1.0,0,1,0.4695494416232444,False
5926,4,0.2611347928762111,0.125,1.0,1,1,0.5294744350421857,False
5927,2,0.3449650512138422,0.0,1.0,0,2,0.5049850219487896,False
5928,4,0.14211726164989383,0.16666666666666666,1.0,0,1,0.4958280327705894,False
5929,4,0.18716191303766672,0.16666666666666666,1.0,0,1,0.5151328833653492,False
5931,3,0.42439809134303297,0.4,1.0,0,1,0.7140277534327284,True
5934,4,0.0,0.0,1.0,0,2,0.39999999999999997,False
5935,3,0.06412362074566838,0.0,1.0,1,1,0.44999999999999996,False
5936,4,0.1271946836683587,0.125,1.0625,1,1,0.4720715310959632,False
5937,4,0.29168865578878544,0.125,1.0023103581055064,0,1,0.5425689477190033,False
5938,3,0.5913371608935,0.4,1.0,0,1,0.7855730689543572,True
5939,4,0.2498046429742318,0.14285714285714285,1.1,0,3,0.48205913270324224,False
5940,4,0.20592701624580143,0.2857142857142857,1.0666666666666667,1,1,0.5727782450577243,False
5941,4,0.3205585812544409,0.3333333333333333,1.0,1,1,0.6417473284741254,False
5944,4,0.683098412688152,0.42857142857142855,1.0,1,2,0.7868040816282557,False
5945,4,0.037999859714539105,0.0,1.574468085106383,1,2,0.24,False
5946,4,0.9454943914185471,1.0,1.0,1,2,0.9500000000000001,False
5947,4,0.6569980077399542,0.3333333333333333,1.0,1,2,0.7359356541107741,False
5949,4,0.19287953946821015,0.1111111111111111,1.0,1,2,0.44443514654457683,False
5950,4,0.5959554768233593,0.3333333333333333,1.0,1,2,0.7097745694322334,False
5951,4,0.6543474890522747,0.6666666666666666,1.0,1,2,0.873688606419229,False
5955,3,0.21367535552139055,0.14285714285714285,1.1380880121396053,0,2,0.3865751523663102,False
5956,4,0.2524287983851206,0.1111111111111111,1.0,1,2,0.469956257508967,False
5960,3,0.33235684804027477,0.2857142857142857,1.0,0,1,0.6269624586839273,False
5961,3,0.3731338397553061,0.4,1.0,0,1,0.6920573598951312,False
5962,4,0.2585043971054168,0.2857142857142857,1.0625,0,1,0.5953114082832739,False
5964,2,0.7323099734070736,0.6,1.0,0,1,0.9293233219363648,True
5965,4,0.043543967665631636,0.0,1.0,0,1,0.44999999999999996,False
5967,3,0.30895664557194896,0.2857142857142857,1.1764705882352942,0,2,0.48693380048321616,False
5970,4,0.3231243315801358,0.16666666666666666,1.0,0,1,0.5734024913121217,False
5971,4,0.12503434384966797,0.125,1.0,0,1,0.47114567117366724,False
5972,4,0.44148098527890023,0.5,1.0,0,1,0.7630156603576239,True
5973,4,0.3917415663815009,0.4,1.0,0,1,0.7000320998777861,False
5974,4,0.3342307629383346,0.16666666666666666,1.0625,0,1,0.5781623904656354,False
5975,4,0.704436196678974,0.6,1.0,0,1,0.9173774176243221,True
5977,4,0.4671009433073024,0.25,1.0,1,1,0.6698289757031296,True
5979,4,0.29643025919530364,0.14285714285714285,1.0,0,1,0.5520415396551301,False
5980,4,0.199108972001976,0.25,1.0,0,1,0.5549752737151326,False
5981,4,0.41547823218108104,0.4,1.0,0,1,0.7102049566490347,True
5982,4,0.17602522542479124,0.14285714285714285,1.0,0,1,0.5004393823249105,False
5983,4,0.186291137341072,0.3333333333333333,1.0,0,1,0.5842041382255387,False
5986,3,0.12885278436812445,0.16666666666666666,1.0625,1,1,0.4901432567926882,False
5988,3,0.5875822404596589,0.4,1.125,0,1,0.7039638173398538,True
5989,3,0.4132086058529296,0.4,1.0,0,1,0.7092322596512556,True
5990,4,0.46631643095075925,0.4,1.0,0,2,0.681992756121754,False
5991,4,0.23157491542660996,0.2,1.0,0,3,0.49805591613521377,False
5995,4,0.5682806409173817,0.4,1.0,0,2,0.7256917032503066,False
5996,4,0.5754658230135588,0.4,1.0,0,2,0.7287710670058111,False
5998,3,0.4311407291008262,0.14285714285714285,1.0,0,1,0.6097745981860684,False
5999,4,0.13935608835136637,0.14285714285714285,1.0,0,1,0.4847240378648713,False
6000,4,0.3156429135360104,0.14285714285714285,1.0,1,2,0.5102755343725759,False
6001,3,0.4231362787710498,0.4,1.1368421052631579,0,2,0.5834869766161642,False
6002,4,0.36625492850333174,0.2857142857142857,1.1368421052631579,0,3,0.5114902074538089,False
6005,3,0.7390256962813487,0.5,1.0,0,1,0.8905348222158163,True
6006,4,0.3133222368581122,0.14285714285714285,1.0,0,1,0.5592809586534766,False
6007,4,0.5384743180191293,0.2,1.0,0,2,0.6295842315320078,False
6009,3,0.3346114498229034,0.0,1.0,0,1,0.5505477642098158,False
6010,2,0.7697168016966841,0.6666666666666666,1.0,0,1,0.9731325975525471,True
6012,4,0.07498575077081435,0.0,1.0,0,1,0.44999999999999996,False
6014,3,0.33257747670408017,0.14285714285714285,1.0846153846153845,0,2,0.5175332043017487,False
6016,4,0.3026641970608777,0.125,1.0,0,1,0.5472727511213286,False
6018,4,0.22970048689460454,0.2,1.0,0,1,0.5472525896214971,False
6022,4,0.10100778140903381,0.125,1.1764705882352942,1,2,0.330848572984824,False
6023,2,0.5361211175706958,0.5,1.0,0,1,0.8035757170541078,True
6024,4,0.13797883014611995,0.125,1.0975609756097562,0,3,0.42669330815786094,False
6025,4,0.16094846285382142,0.2,1.0,0,2,0.46778743646116155,False
6027,4,0.7145733081725656,0.5,1.0,1,1,0.8800552273120519,True
6028,4,0.5101464632466173,0.2,1.0,0,1,0.6674437223437883,False
6029,3,0.15226072980480085,0.2857142857142857,1.0,0,1,0.5497784080115813,False
6031,4,0.003547058775606994,0.0,1.0416666666666667,0,2,0.39999999999999997,False
6032,3,0.5944251565541168,0.6,1.0,0,1,0.8702298289993834,True
6033,4,0.08854812575775296,0.0,1.0,0,2,0.39999999999999997,False
6034,3,0.365555766391329,0.14285714285714285,1.1333333333333333,0,1,0.5016667570248552,False
6035,2,0.5562864519568071,0.6,1.0,0,1,0.8538846698862508,True
6036,4,0.05880632656102691,0.0,1.0,0,1,0.44999999999999996,False
6037,4,0.16881256216472296,0.16666666666666666,1.0,0,1,0.5072688758483733,False
6038,4,0.1188630941209335,0.2,1.0,0,1,0.49975084986135243,False
6039,4,0.08730756287915026,0.1,1.1428571428571428,0,1,0.37,False
6040,4,0.5217321848159931,0.125,1.0,0,1,0.6411590315878066,False
6041,4,0.37495831307213,0.14285714285714285,1.0,0,1,0.5856964198880558,False
6043,2,0.4723266808539874,0.6,1.0,0,1,0.817901910842185,True
6047,4,0.22181300200758555,0.2,1.09375,0,1,0.5438722389556319,False
6050,4,0.005951093396743536,0.0,1.0,0,1,0.44999999999999996,False
6051,4,0.3077903941371862,0.16666666666666666,1.0,0,1,0.5668308038365718,False
6052,3,0.22797073932451803,0.3333333333333333,1.0,1,1,0.6020668247898728,False
6055,4,0.6644036066637599,0.6666666666666666,1.0,0,2,0.8779983711098654,False
6058,4,0.24978011199172245,0.25,1.0,0,2,0.5266914765678811,False
6060,4,0.15307435483481507,0.1111111111111111,1.1285714285714286,1,2,0.3473757817016932,False
6061,4,0.0,0.0,1.0188679245283019,0,2,0.39999999999999997,False
6062,2,0.8752247121054425,1.0,1.0,0,1,1.0,True
6065,3,0.6501708791018433,0.3333333333333333,1.0,0,2,0.733009741837298,False
6067,4,0.45811918214629505,0.42857142857142855,1.0022271714922049,1,2,0.6903844113960312,False
6069,4,0.3892857493426761,0.2857142857142857,1.0,1,2,0.6013605592420993,False
6072,3,0.0,0.0,1.1666666666666667,1,2,0.32,False
6075,4,0.0,0.0,1.0416666666666667,0,1,0.44999999999999996,False
6080,4,0.6855328283842934,0.5,1.0,0,2,0.8176093074027925,False
6081,4,0.6916748013246831,0.7142857142857143,1.0126582278481013,0,2,0.9035749148534357,False
6083,3,0.6514259064860813,0.375,1.0,1,2,0.7509087218273683,False
6084,4,0.3650071535768812,0.14285714285714285,1.0,1,2,0.5314316372472349,False
6085,4,0.7171792050755248,0.375,1.0,1,3,0.7790887069371298,False
6086,4,0.9718250291198418,1.0,1.0,1,3,0.9500000000000001,False
6087,4,0.8532522456861394,0.6666666666666666,1.0,1,3,0.9361111111111112,False
6088,4,0.9552902913645666,1.0,1.0,1,3,0.9500000000000001,False
6089,4,0.23544219925862805,0.2222222222222222,1.0377358490566038,1,2,0.5089725827510523,False
6090,4,0.9668469972767774,1.0,1.0,1,3,0.9500000000000001,False
6092,4,0.4217024863625365,0.3333333333333333,1.0,0,1,0.685094716377595,True
6093,4,0.0,0.0,1.08,0,1,0.44999999999999996,False
6094,3,0.719710124788993,0.5,1.0,1,1,0.8822567201476637,True
6096,4,0.0,0.0,1.11875,0,1,0.37,False
6097,4,0.011000931456582859,0.0,1.1,1,1,0.44999999999999996,False
6098,4,0.7076202393426859,0.5714285714285714,1.0,1,2,0.8568372454325798,False
6100,4,0.36402020663487683,0.125,1.0,1,2,0.5235681837958996,False
6101,3,0.3308491986628409,0.2857142857142857,1.0,1,1,0.6263163232364556,False
6103,2,1.0,1.0,1.0,1,1,1.0,True
6104,4,0.0884929445010219,0.16666666666666666,1.0,0,1,0.47777777777777775,False
6105,4,0.07615341694302315,0.16666666666666666,1.0,0,1,0.47777777777777775,False
6106,3,0.9613895104308673,1.0,1.0,0,1,1.0,True
6107,4,0.21779533796164244,0.16666666666666666,1.0,0,1,0.5282614940470531,False
6108,3,0.8974267217080681,0.3333333333333333,1.0,0,1,0.8472222222222222,True
6109,3,0.22047960333455385,0.2,1.0,0,1,0.5433007823814755,False
6111,2,0.7225697936439098,0.42857142857142855,1.0,1,2,0.8037203877521518,False
6114,4,0.38975038974052095,0.3,1.061904761904762,1,2,0.6075120717935566,False
6115,4,0.15853250995523047,0.0,1.0,2,1,0.37008536140938453,False
6116,3,0.3534036006454468,0.0,1.0,2,1,0.4536015431337629,False
6117,4,0.7477795356916312,0.6666666666666666,1.0,1,3,0.9137309121218103,False
6119,3,0.8487645488138525,1.0,1.0,1,1,1.0,True
6120,4,0.6500560882963368,0.6,1.0227272727272727,1,3,0.8440716568889063,False
6121,4,0.23560525805781984,0.16666666666666666,1.008,1,3,0.4858943169454149,False
6124,4,0.7592609447752944,0.6666666666666666,1.0,1,3,0.9186515160148089,False
6125,2,0.9716434191312417,1.0,1.0,1,1,1.0,True
6126,4,0.9477197664242272,0.8333333333333334,1.0,1,3,0.9500000000000001,False
6128,4,0.749216477125326,0.7142857142857143,1.0,1,2,0.9282356330537113,False
6129,4,0.4616369603518503,0.2857142857142857,1.0,2,1,0.577368221103174,False
6130,2,0.8413056615463546,0.75,1.0,1,2,0.9500000000000001,False
6132,4,0.31553935695993635,0.14285714285714285,1.0,0,1,0.5602311529828299,False
6133,4,0.958600714748576,1.0,1.0,1,2,0.9500000000000001,False
6134,4,0.3025559137193429,0.125,1.0,0,2,0.4972263439749565,False
6135,3,0.18874530859076957,0.14285714285714285,1.0,1,1,0.5058908465389013,False
6136,3,0.929092742053115,1.0,1.0,0,2,0.9500000000000001,False
6137,4,0.7944745642942098,0.5714285714285714,1.0,1,2,0.8940605275546615,False
6138,4,0.9047218661136366,1.0,1.0377358490566038,1,2,0.9500000000000001,False
6139,4,0.6912005832518308,0.2857142857142857,1.0,1,1,0.7807526309174513,True
6140,2,0.9565334245830448,1.0,1.0,1,1,1.0,True
6141,4,0.010234573494609453,0.0,1.0,2,2,0.295,False
6142,4,0.4812274202779591,0.14285714285714285,1.0,0,1,0.6312403229762682,False
6147,4,0.29345158518648773,0.14285714285714285,1.0,1,1,0.5507649650799233,False
6148,3,0.4158041504161505,0.2857142857142857,1.0,0,2,0.6127255882735884,False
6149,4,0.7786266280224446,0.6,1.0,1,1,0.949173316771524,True
6152,4,0.48849035579802513,0.25,1.0,1,2,0.6289958667705823,False
6153,3,0.5274140920627125,0.6,1.0,0,1,0.8415108013602102,True
6154,3,0.20808482110145743,0.125,1.0,1,1,0.5067387328530055,False
6155,3,0.6306685014119068,0.6,1.0,1,1,0.8857626910812935,True
6156,2,0.9450951493624619,1.0,1.0,0,2,0.9500000000000001,False
6159,4,0.1159894713900564,0.1111111111111111,1.0,0,2,0.4114822602253681,False
6160,4,0.9804772545418636,1.0,1.0,0,1,1.0,True
